rt,response,trial_type,trial_index,time_elapsed,internal_node_id,run_id,condition,recorded_at,source_code_version,ip,user_agent,device,browser,browser_version,platform,platform_version,referer,accept_language,subject,stimulus,task,correct,subtask,slider_start,accent,high_IC,accent_chosen,high_IC_chosen,question_order
null,null,audio-keyboard-response,58,970197,0.0-16.0-40.0,13,tonic Bb4,2024-06-01 12:00:32,d6d641a8381b51745ea9a774607a039e,92.40.176.104,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:126.0) Gecko/20100101 Firefox/126.0,,Firefox,126.0,Windows,10.0,https://app.prolific.com/,"en-GB,en;q=0.5",awcp74,"[""exposure_4s_15.mp3""]",exposure,,exp_noresponse,,,,,,
null,null,audio-keyboard-response,59,994939,0.0-16.0-41.0,13,tonic Bb4,2024-06-01 12:00:32,d6d641a8381b51745ea9a774607a039e,92.40.176.104,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:126.0) Gecko/20100101 Firefox/126.0,,Firefox,126.0,Windows,10.0,https://app.prolific.com/,"en-GB,en;q=0.5",awcp74,"[""exposure_4s_19.mp3""]",exposure,,exp_noresponse,,,,,,
7371,5,audio-slider-response,60,1002814,0.0-16.0-42.0,13,tonic Bb4,2024-06-01 12:00:32,d6d641a8381b51745ea9a774607a039e,92.40.176.104,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:126.0) Gecko/20100101 Firefox/126.0,,Firefox,126.0,Windows,10.0,https://app.prolific.com/,"en-GB,en;q=0.5",awcp74,"[""grammatical_6.mp3""]",exposure,,exp_liking,4,,,,,
1760,1,audio-button-response,61,1004581,0.0-16.0-43.0,13,tonic Bb4,2024-06-01 12:00:32,d6d641a8381b51745ea9a774607a039e,92.40.176.104,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:126.0) Gecko/20100101 Firefox/126.0,,Firefox,126.0,Windows,10.0,https://app.prolific.com/,"en-GB,en;q=0.5",awcp74,attn_length_easy_1.mp3,exposure,true,attncheck,,,,,,
null,null,audio-keyboard-response,62,1028716,0.0-16.0-44.0,13,tonic Bb4,2024-06-01 12:00:32,d6d641a8381b51745ea9a774607a039e,92.40.176.104,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:126.0) Gecko/20100101 Firefox/126.0,,Firefox,126.0,Windows,10.0,https://app.prolific.com/,"en-GB,en;q=0.5",awcp74,"[""exposure_4s_21.mp3""]",exposure,,exp_noresponse,,,,,,
null,null,audio-keyboard-response,63,1052847,0.0-16.0-45.0,13,tonic Bb4,2024-06-01 12:00:32,d6d641a8381b51745ea9a774607a039e,92.40.176.104,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:126.0) Gecko/20100101 Firefox/126.0,,Firefox,126.0,Windows,10.0,https://app.prolific.com/,"en-GB,en;q=0.5",awcp74,"[""exposure_4s_17.mp3""]",exposure,,exp_noresponse,,,,,,
null,null,audio-keyboard-response,64,1076985,0.0-16.0-46.0,13,tonic Bb4,2024-06-01 12:00:32,d6d641a8381b51745ea9a774607a039e,92.40.176.104,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:126.0) Gecko/20100101 Firefox/126.0,,Firefox,126.0,Windows,10.0,https://app.prolific.com/,"en-GB,en;q=0.5",awcp74,"[""exposure_4s_9.mp3""]",exposure,,exp_noresponse,,,,,,
null,null,audio-keyboard-response,65,1099990,0.0-16.0-47.0,13,tonic Bb4,2024-06-01 12:00:32,d6d641a8381b51745ea9a774607a039e,92.40.176.104,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:126.0) Gecko/20100101 Firefox/126.0,,Firefox,126.0,Windows,10.0,https://app.prolific.com/,"en-GB,en;q=0.5",awcp74,"[""exposure_4s_38.mp3""]",exposure,,exp_noresponse,,,,,,
51952,0,audio-button-response,66,1152344,0.0-16.0-48.0,13,tonic Bb4,2024-06-01 12:00:32,d6d641a8381b51745ea9a774607a039e,92.40.176.104,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:126.0) Gecko/20100101 Firefox/126.0,,Firefox,126.0,Windows,10.0,https://app.prolific.com/,"en-GB,en;q=0.5",awcp74,attn_length_int_1.mp3,exposure,false,attncheck,,,,,,
6960,0,audio-button-response,67,1159305,0.0-16.0-49.0,13,tonic Bb4,2024-06-01 12:00:32,d6d641a8381b51745ea9a774607a039e,92.40.176.104,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:126.0) Gecko/20100101 Firefox/126.0,,Firefox,126.0,Windows,10.0,https://app.prolific.com/,"en-GB,en;q=0.5",awcp74,attn_length_int_1.mp3,exposure,false,attncheck,,,,,,
null,null,audio-keyboard-response,68,1182318,0.0-16.0-50.0,13,tonic Bb4,2024-06-01 12:00:32,d6d641a8381b51745ea9a774607a039e,92.40.176.104,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:126.0) Gecko/20100101 Firefox/126.0,,Firefox,126.0,Windows,10.0,https://app.prolific.com/,"en-GB,en;q=0.5",awcp74,"[""exposure_4s_9.mp3""]",exposure,,exp_noresponse,,,,,,
19552,0,audio-button-response,69,1201868,0.0-16.0-51.0,13,tonic Bb4,2024-06-01 12:00:32,d6d641a8381b51745ea9a774607a039e,92.40.176.104,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:126.0) Gecko/20100101 Firefox/126.0,,Firefox,126.0,Windows,10.0,https://app.prolific.com/,"en-GB,en;q=0.5",awcp74,attn_length_easy_1.mp3,exposure,false,attncheck,,,,,,
null,null,audio-keyboard-response,70,1226463,0.0-16.0-52.0,13,tonic Bb4,2024-06-01 12:00:32,d6d641a8381b51745ea9a774607a039e,92.40.176.104,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:126.0) Gecko/20100101 Firefox/126.0,,Firefox,126.0,Windows,10.0,https://app.prolific.com/,"en-GB,en;q=0.5",awcp74,"[""exposure_4s_12.mp3""]",exposure,,exp_noresponse,,,,,,
13240,0,audio-button-response,71,1239703,0.0-16.0-53.0,13,tonic Bb4,2024-06-01 12:00:32,d6d641a8381b51745ea9a774607a039e,92.40.176.104,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:126.0) Gecko/20100101 Firefox/126.0,,Firefox,126.0,Windows,10.0,https://app.prolific.com/,"en-GB,en;q=0.5",awcp74,attn_length_easy_1.mp3,exposure,false,attncheck,,,,,,
22360,2,audio-slider-response,72,1262424,0.0-16.0-54.0,13,tonic Bb4,2024-06-01 12:00:32,d6d641a8381b51745ea9a774607a039e,92.40.176.104,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:126.0) Gecko/20100101 Firefox/126.0,,Firefox,126.0,Windows,10.0,https://app.prolific.com/,"en-GB,en;q=0.5",awcp74,"[""grammatical_5.mp3""]",exposure,,exp_liking,4,,,,,
9619,0,audio-button-response,73,1272050,0.0-16.0-55.0,13,tonic Bb4,2024-06-01 12:00:32,d6d641a8381b51745ea9a774607a039e,92.40.176.104,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:126.0) Gecko/20100101 Firefox/126.0,,Firefox,126.0,Windows,10.0,https://app.prolific.com/,"en-GB,en;q=0.5",awcp74,attn_length_int_1.mp3,exposure,false,attncheck,,,,,,
null,null,audio-keyboard-response,74,1295057,0.0-16.0-56.0,13,tonic Bb4,2024-06-01 12:00:32,d6d641a8381b51745ea9a774607a039e,92.40.176.104,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:126.0) Gecko/20100101 Firefox/126.0,,Firefox,126.0,Windows,10.0,https://app.prolific.com/,"en-GB,en;q=0.5",awcp74,"[""exposure_4s_31.mp3""]",exposure,,exp_noresponse,,,,,,
7899,1,audio-button-response,75,1302953,0.0-16.0-57.0,13,tonic Bb4,2024-06-01 12:00:32,d6d641a8381b51745ea9a774607a039e,92.40.176.104,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:126.0) Gecko/20100101 Firefox/126.0,,Firefox,126.0,Windows,10.0,https://app.prolific.com/,"en-GB,en;q=0.5",awcp74,attn_length_easy_1.mp3,exposure,true,attncheck,,,,,,
null,null,audio-keyboard-response,76,1327163,0.0-16.0-58.0,13,tonic Bb4,2024-06-01 12:00:32,d6d641a8381b51745ea9a774607a039e,92.40.176.104,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:126.0) Gecko/20100101 Firefox/126.0,,Firefox,126.0,Windows,10.0,https://app.prolific.com/,"en-GB,en;q=0.5",awcp74,"[""exposure_4s_7.mp3""]",exposure,,exp_noresponse,,,,,,
null,null,audio-keyboard-response,77,1350177,0.0-16.0-59.0,13,tonic Bb4,2024-06-01 12:00:32,d6d641a8381b51745ea9a774607a039e,92.40.176.104,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:126.0) Gecko/20100101 Firefox/126.0,,Firefox,126.0,Windows,10.0,https://app.prolific.com/,"en-GB,en;q=0.5",awcp74,"[""exposure_4s_31.mp3""]",exposure,,exp_noresponse,,,,,,
57276, ,html-keyboard-response,78,1407461,0.0-17.0,13,tonic Bb4,2024-06-01 12:00:32,d6d641a8381b51745ea9a774607a039e,92.40.176.104,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:126.0) Gecko/20100101 Firefox/126.0,,Firefox,126.0,Windows,10.0,https://app.prolific.com/,"en-GB,en;q=0.5",awcp74,"<p>You will now be asked to judge how similar some melodies are to what you have
    just listened to. </p>
    <p><b>Press the space bar to continue.</b></p>",,,,,,,,,
3392, ,html-keyboard-response,79,1410855,0.0-18.0,13,tonic Bb4,2024-06-01 12:00:32,d6d641a8381b51745ea9a774607a039e,92.40.176.104,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:126.0) Gecko/20100101 Firefox/126.0,,Firefox,126.0,Windows,10.0,https://app.prolific.com/,"en-GB,en;q=0.5",awcp74,"<p>The changes in the melodies are subtle. If you are not sure, go with your gut feeling.</p>
    <p><b>Press the space bar to continue.</b></p>",,,,,,,,,
6131,7,audio-slider-response,80,1417323,0.0-19.0-0.0,13,tonic Bb4,2024-06-01 12:00:32,d6d641a8381b51745ea9a774607a039e,92.40.176.104,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:126.0) Gecko/20100101 Firefox/126.0,,Firefox,126.0,Windows,10.0,https://app.prolific.com/,"en-GB,en;q=0.5",awcp74,agrammatical_4.mp3,grammar_learning,,,4,,,,,
4141,6,audio-slider-response,81,1421466,0.0-19.0-0.1,13,tonic Bb4,2024-06-01 12:00:32,d6d641a8381b51745ea9a774607a039e,92.40.176.104,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:126.0) Gecko/20100101 Firefox/126.0,,Firefox,126.0,Windows,10.0,https://app.prolific.com/,"en-GB,en;q=0.5",awcp74,grammatical_5.mp3,grammar_learning,,,4,,,,,
4309,7,audio-slider-response,82,1426116,0.0-19.0-0.2,13,tonic Bb4,2024-06-01 12:00:32,d6d641a8381b51745ea9a774607a039e,92.40.176.104,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:126.0) Gecko/20100101 Firefox/126.0,,Firefox,126.0,Windows,10.0,https://app.prolific.com/,"en-GB,en;q=0.5",awcp74,grammatical_2.mp3,grammar_learning,,,4,,,,,
3512,7,audio-slider-response,83,1429622,0.0-19.0-0.3,13,tonic Bb4,2024-06-01 12:00:32,d6d641a8381b51745ea9a774607a039e,92.40.176.104,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:126.0) Gecko/20100101 Firefox/126.0,,Firefox,126.0,Windows,10.0,https://app.prolific.com/,"en-GB,en;q=0.5",awcp74,grammatical_6.mp3,grammar_learning,,,4,,,,,
3349,7,audio-slider-response,84,1433515,0.0-19.0-0.4,13,tonic Bb4,2024-06-01 12:00:32,d6d641a8381b51745ea9a774607a039e,92.40.176.104,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:126.0) Gecko/20100101 Firefox/126.0,,Firefox,126.0,Windows,10.0,https://app.prolific.com/,"en-GB,en;q=0.5",awcp74,grammatical_8.mp3,grammar_learning,,,4,,,,,
5880,6,audio-slider-response,85,1439935,0.0-19.0-0.5,13,tonic Bb4,2024-06-01 12:00:32,d6d641a8381b51745ea9a774607a039e,92.40.176.104,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:126.0) Gecko/20100101 Firefox/126.0,,Firefox,126.0,Windows,10.0,https://app.prolific.com/,"en-GB,en;q=0.5",awcp74,agrammatical_6.mp3,grammar_learning,,,4,,,,,
5949,6,audio-slider-response,86,1446324,0.0-19.0-0.6,13,tonic Bb4,2024-06-01 12:00:32,d6d641a8381b51745ea9a774607a039e,92.40.176.104,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:126.0) Gecko/20100101 Firefox/126.0,,Firefox,126.0,Windows,10.0,https://app.prolific.com/,"en-GB,en;q=0.5",awcp74,grammatical_4.mp3,grammar_learning,,,4,,,,,
3861,6,audio-slider-response,87,1450504,0.0-19.0-0.7,13,tonic Bb4,2024-06-01 12:00:32,d6d641a8381b51745ea9a774607a039e,92.40.176.104,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:126.0) Gecko/20100101 Firefox/126.0,,Firefox,126.0,Windows,10.0,https://app.prolific.com/,"en-GB,en;q=0.5",awcp74,agrammatical_3.mp3,grammar_learning,,,4,,,,,
4800,6,audio-slider-response,88,1455643,0.0-19.0-0.8,13,tonic Bb4,2024-06-01 12:00:32,d6d641a8381b51745ea9a774607a039e,92.40.176.104,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:126.0) Gecko/20100101 Firefox/126.0,,Firefox,126.0,Windows,10.0,https://app.prolific.com/,"en-GB,en;q=0.5",awcp74,grammatical_7.mp3,grammar_learning,,,4,,,,,
4560,6,audio-slider-response,89,1460582,0.0-19.0-0.9,13,tonic Bb4,2024-06-01 12:00:32,d6d641a8381b51745ea9a774607a039e,92.40.176.104,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:126.0) Gecko/20100101 Firefox/126.0,,Firefox,126.0,Windows,10.0,https://app.prolific.com/,"en-GB,en;q=0.5",awcp74,agrammatical_2.mp3,grammar_learning,,,4,,,,,
2928,6,audio-slider-response,90,1463958,0.0-19.0-0.10,13,tonic Bb4,2024-06-01 12:00:32,d6d641a8381b51745ea9a774607a039e,92.40.176.104,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:126.0) Gecko/20100101 Firefox/126.0,,Firefox,126.0,Windows,10.0,https://app.prolific.com/,"en-GB,en;q=0.5",awcp74,agrammatical_8.mp3,grammar_learning,,,4,,,,,
2989,6,audio-slider-response,91,1467524,0.0-19.0-0.11,13,tonic Bb4,2024-06-01 12:00:32,d6d641a8381b51745ea9a774607a039e,92.40.176.104,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:126.0) Gecko/20100101 Firefox/126.0,,Firefox,126.0,Windows,10.0,https://app.prolific.com/,"en-GB,en;q=0.5",awcp74,agrammatical_7.mp3,grammar_learning,,,4,,,,,
2880,6,audio-slider-response,92,1470815,0.0-19.0-0.12,13,tonic Bb4,2024-06-01 12:00:32,d6d641a8381b51745ea9a774607a039e,92.40.176.104,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:126.0) Gecko/20100101 Firefox/126.0,,Firefox,126.0,Windows,10.0,https://app.prolific.com/,"en-GB,en;q=0.5",awcp74,agrammatical_5.mp3,grammar_learning,,,4,,,,,
3920,5,audio-slider-response,93,1475086,0.0-19.0-0.13,13,tonic Bb4,2024-06-01 12:00:32,d6d641a8381b51745ea9a774607a039e,92.40.176.104,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:126.0) Gecko/20100101 Firefox/126.0,,Firefox,126.0,Windows,10.0,https://app.prolific.com/,"en-GB,en;q=0.5",awcp74,grammatical_3.mp3,grammar_learning,,,4,,,,,
3851,5,audio-slider-response,94,1478932,0.0-19.0-0.14,13,tonic Bb4,2024-06-01 12:00:32,d6d641a8381b51745ea9a774607a039e,92.40.176.104,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:126.0) Gecko/20100101 Firefox/126.0,,Firefox,126.0,Windows,10.0,https://app.prolific.com/,"en-GB,en;q=0.5",awcp74,grammatical_1.mp3,grammar_learning,,,4,,,,,
4299,5,audio-slider-response,95,1483592,0.0-19.0-0.15,13,tonic Bb4,2024-06-01 12:00:32,d6d641a8381b51745ea9a774607a039e,92.40.176.104,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:126.0) Gecko/20100101 Firefox/126.0,,Firefox,126.0,Windows,10.0,https://app.prolific.com/,"en-GB,en;q=0.5",awcp74,agrammatical_1.mp3,grammar_learning,,,4,,,,,
15458,"{""prolific_id"":""followed my gut instinct""}",survey-html-form,96,1499076,0.0-20.0,13,tonic Bb4,2024-06-01 12:00:32,d6d641a8381b51745ea9a774607a039e,92.40.176.104,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:126.0) Gecko/20100101 Firefox/126.0,,Firefox,126.0,Windows,10.0,https://app.prolific.com/,"en-GB,en;q=0.5",awcp74,,,,,,,,,,
2979, ,html-keyboard-response,97,1502058,0.0-21.0,13,tonic Bb4,2024-06-01 12:00:32,d6d641a8381b51745ea9a774607a039e,92.40.176.104,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:126.0) Gecko/20100101 Firefox/126.0,,Firefox,126.0,Windows,10.0,https://app.prolific.com/,"en-GB,en;q=0.5",awcp74,"<p>In this part of the experiment, you will presented with two melodies in succession. 
    <p><b>Press the space bar to continue.</b></p>",,,,,,,,,
2855, ,html-keyboard-response,98,1504916,0.0-22.0,13,tonic Bb4,2024-06-01 12:00:32,d6d641a8381b51745ea9a774607a039e,92.40.176.104,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:126.0) Gecko/20100101 Firefox/126.0,,Firefox,126.0,Windows,10.0,https://app.prolific.com/,"en-GB,en;q=0.5",awcp74,"<p>The melodies are nearly identical, but have either an added accent or one different note. </p>
    <p><b>Press the space bar to continue.</b></p>",,,,,,,,,
2781, ,html-keyboard-response,99,1507699,0.0-23.0,13,tonic Bb4,2024-06-01 12:00:32,d6d641a8381b51745ea9a774607a039e,92.40.176.104,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:126.0) Gecko/20100101 Firefox/126.0,,Firefox,126.0,Windows,10.0,https://app.prolific.com/,"en-GB,en;q=0.5",awcp74,"<p>    Please choose the melody that <b>sounds better to you.</b></p>
    <p><b>Press the space bar to continue.</b></p>",,,,,,,,,
1318, ,html-keyboard-response,100,1509020,0.0-24.0,13,tonic Bb4,2024-06-01 12:00:32,d6d641a8381b51745ea9a774607a039e,92.40.176.104,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:126.0) Gecko/20100101 Firefox/126.0,,Firefox,126.0,Windows,10.0,https://app.prolific.com/,"en-GB,en;q=0.5",awcp74,There are <b>32 questions</b> in this section.,,,,,,,,,
14539,j,audio-keyboard-response,101,1523554,0.0-25.0-0.0,13,tonic Bb4,2024-06-01 12:00:32,d6d641a8381b51745ea9a774607a039e,92.40.176.104,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:126.0) Gecko/20100101 Firefox/126.0,,Firefox,126.0,Windows,10.0,https://app.prolific.com/,"en-GB,en;q=0.5",awcp74,fc_accents_56_4.mp3,forced_choice,,,,j,NA,true,false,
10480,j,audio-keyboard-response,102,1534535,0.0-25.0-0.1,13,tonic Bb4,2024-06-01 12:00:32,d6d641a8381b51745ea9a774607a039e,92.40.176.104,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:126.0) Gecko/20100101 Firefox/126.0,,Firefox,126.0,Windows,10.0,https://app.prolific.com/,"en-GB,en;q=0.5",awcp74,fc_accents_54_1.mp3,forced_choice,,,,j,NA,true,false,
7552,j,audio-keyboard-response,103,1542750,0.0-25.0-0.2,13,tonic Bb4,2024-06-01 12:00:32,d6d641a8381b51745ea9a774607a039e,92.40.176.104,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:126.0) Gecko/20100101 Firefox/126.0,,Firefox,126.0,Windows,10.0,https://app.prolific.com/,"en-GB,en;q=0.5",awcp74,fc_IC_accent_3_2.mp3,forced_choice,,,,NA,f,false,false,
8080,j,audio-keyboard-response,104,1551493,0.0-25.0-0.3,13,tonic Bb4,2024-06-01 12:00:32,d6d641a8381b51745ea9a774607a039e,92.40.176.104,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:126.0) Gecko/20100101 Firefox/126.0,,Firefox,126.0,Windows,10.0,https://app.prolific.com/,"en-GB,en;q=0.5",awcp74,fc_IC_default_5_4.mp3,forced_choice,,,,NA,j,false,true,
8360,j,audio-keyboard-response,105,1559851,0.0-25.0-0.4,13,tonic Bb4,2024-06-01 12:00:32,d6d641a8381b51745ea9a774607a039e,92.40.176.104,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:126.0) Gecko/20100101 Firefox/126.0,,Firefox,126.0,Windows,10.0,https://app.prolific.com/,"en-GB,en;q=0.5",awcp74,fc_accents_54_4.mp3,forced_choice,,,,j,NA,true,false,
25400,f,audio-keyboard-response,106,1586081,0.0-25.0-0.5,13,tonic Bb4,2024-06-01 12:00:32,d6d641a8381b51745ea9a774607a039e,92.40.176.104,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:126.0) Gecko/20100101 Firefox/126.0,,Firefox,126.0,Windows,10.0,https://app.prolific.com/,"en-GB,en;q=0.5",awcp74,fc_IC_accent_3_4.mp3,forced_choice,,,,NA,f,false,true,
7000,f,audio-keyboard-response,107,1593773,0.0-25.0-0.6,13,tonic Bb4,2024-06-01 12:00:32,d6d641a8381b51745ea9a774607a039e,92.40.176.104,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:126.0) Gecko/20100101 Firefox/126.0,,Firefox,126.0,Windows,10.0,https://app.prolific.com/,"en-GB,en;q=0.5",awcp74,fc_accents_34_1.mp3,forced_choice,,,,j,NA,false,false,
78781,j,audio-keyboard-response,108,1673050,0.0-25.0-0.7,13,tonic Bb4,2024-06-01 12:00:32,d6d641a8381b51745ea9a774607a039e,92.40.176.104,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:126.0) Gecko/20100101 Firefox/126.0,,Firefox,126.0,Windows,10.0,https://app.prolific.com/,"en-GB,en;q=0.5",awcp74,fc_IC_accent_5_1.mp3,forced_choice,,,,NA,j,false,true,
11192,f,audio-keyboard-response,109,1684756,0.0-25.0-0.8,13,tonic Bb4,2024-06-01 12:00:32,d6d641a8381b51745ea9a774607a039e,92.40.176.104,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:126.0) Gecko/20100101 Firefox/126.0,,Firefox,126.0,Windows,10.0,https://app.prolific.com/,"en-GB,en;q=0.5",awcp74,fc_IC_default_5_3.mp3,forced_choice,,,,NA,j,false,false,
48171,f,audio-keyboard-response,110,1733425,0.0-25.0-0.9,13,tonic Bb4,2024-06-01 12:00:32,d6d641a8381b51745ea9a774607a039e,92.40.176.104,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:126.0) Gecko/20100101 Firefox/126.0,,Firefox,126.0,Windows,10.0,https://app.prolific.com/,"en-GB,en;q=0.5",awcp74,fc_IC_default_3_4.mp3,forced_choice,,,,NA,f,false,true,
38669,f,audio-keyboard-response,111,1772498,0.0-25.0-0.10,13,tonic Bb4,2024-06-01 12:00:32,d6d641a8381b51745ea9a774607a039e,92.40.176.104,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:126.0) Gecko/20100101 Firefox/126.0,,Firefox,126.0,Windows,10.0,https://app.prolific.com/,"en-GB,en;q=0.5",awcp74,fc_accents_34_2.mp3,forced_choice,,,,j,NA,false,false,
9149,j,audio-keyboard-response,112,1782103,0.0-25.0-0.11,13,tonic Bb4,2024-06-01 12:00:32,d6d641a8381b51745ea9a774607a039e,92.40.176.104,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:126.0) Gecko/20100101 Firefox/126.0,,Firefox,126.0,Windows,10.0,https://app.prolific.com/,"en-GB,en;q=0.5",awcp74,fc_IC_default_3_3.mp3,forced_choice,,,,NA,f,false,false,
19491,j,audio-keyboard-response,113,1801988,0.0-25.0-0.12,13,tonic Bb4,2024-06-01 12:00:32,d6d641a8381b51745ea9a774607a039e,92.40.176.104,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:126.0) Gecko/20100101 Firefox/126.0,,Firefox,126.0,Windows,10.0,https://app.prolific.com/,"en-GB,en;q=0.5",awcp74,fc_IC_accent_3_3.mp3,forced_choice,,,,NA,f,false,false,
8552,j,audio-keyboard-response,114,1810953,0.0-25.0-0.13,13,tonic Bb4,2024-06-01 12:00:32,d6d641a8381b51745ea9a774607a039e,92.40.176.104,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:126.0) Gecko/20100101 Firefox/126.0,,Firefox,126.0,Windows,10.0,https://app.prolific.com/,"en-GB,en;q=0.5",awcp74,fc_accents_56_2.mp3,forced_choice,,,,j,NA,true,false,
6800,j,audio-keyboard-response,115,1818193,0.0-25.0-0.14,13,tonic Bb4,2024-06-01 12:00:32,d6d641a8381b51745ea9a774607a039e,92.40.176.104,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:126.0) Gecko/20100101 Firefox/126.0,,Firefox,126.0,Windows,10.0,https://app.prolific.com/,"en-GB,en;q=0.5",awcp74,fc_accents_54_2.mp3,forced_choice,,,,j,NA,true,false,
8461,j,audio-keyboard-response,116,1827143,0.0-25.0-0.15,13,tonic Bb4,2024-06-01 12:00:32,d6d641a8381b51745ea9a774607a039e,92.40.176.104,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:126.0) Gecko/20100101 Firefox/126.0,,Firefox,126.0,Windows,10.0,https://app.prolific.com/,"en-GB,en;q=0.5",awcp74,fc_accents_54_3.mp3,forced_choice,,,,j,NA,true,false,
7691,j,audio-keyboard-response,117,1835290,0.0-25.0-0.16,13,tonic Bb4,2024-06-01 12:00:32,d6d641a8381b51745ea9a774607a039e,92.40.176.104,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:126.0) Gecko/20100101 Firefox/126.0,,Firefox,126.0,Windows,10.0,https://app.prolific.com/,"en-GB,en;q=0.5",awcp74,fc_IC_accent_5_2.mp3,forced_choice,,,,NA,j,false,true,
9981,j,audio-keyboard-response,118,1845781,0.0-25.0-0.17,13,tonic Bb4,2024-06-01 12:00:32,d6d641a8381b51745ea9a774607a039e,92.40.176.104,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:126.0) Gecko/20100101 Firefox/126.0,,Firefox,126.0,Windows,10.0,https://app.prolific.com/,"en-GB,en;q=0.5",awcp74,fc_accents_32_2.mp3,forced_choice,,,,j,NA,true,false,
8141,f,audio-keyboard-response,119,1854352,0.0-25.0-0.18,13,tonic Bb4,2024-06-01 12:00:32,d6d641a8381b51745ea9a774607a039e,92.40.176.104,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:126.0) Gecko/20100101 Firefox/126.0,,Firefox,126.0,Windows,10.0,https://app.prolific.com/,"en-GB,en;q=0.5",awcp74,fc_IC_default_5_2.mp3,forced_choice,,,,NA,j,false,false,
10051,j,audio-keyboard-response,120,1864840,0.0-25.0-0.19,13,tonic Bb4,2024-06-01 12:00:32,d6d641a8381b51745ea9a774607a039e,92.40.176.104,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:126.0) Gecko/20100101 Firefox/126.0,,Firefox,126.0,Windows,10.0,https://app.prolific.com/,"en-GB,en;q=0.5",awcp74,fc_IC_accent_5_3.mp3,forced_choice,,,,NA,j,false,true,
