,rt,response,trial_type,trial_index,time_elapsed,internal_node_id,run_id,condition,recorded_at,source_code_version,ip,user_agent,device,browser,browser_version,platform,platform_version,referer,accept_language,subject,stimulus,task,correct,subtask,slider_start,accent,high_IC,accent_chosen,high_IC_chosen,question_order
276,2231.0,"{""Gender"":""Male""}",survey-multi-choice,135,1623478,0.0-29.0,23,tonic C5,2024-05-31 14:25:40,69c1fe8e8766760338ed5ecbe911aaa3,92.26.12.147,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36 Edg/125.0.0.0",WebKit,Edge,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-GB,en;q=0.9,en-US;q=0.8",x8c67z,,survey,,,,,,,,[0]
277,7111.0,"{""Colors"":[""Pop"",""Rock"",""Metal""]}",survey-multi-select,136,1630594,0.0-30.0,23,tonic C5,2024-05-31 14:25:40,69c1fe8e8766760338ed5ecbe911aaa3,92.26.12.147,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36 Edg/125.0.0.0",WebKit,Edge,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-GB,en;q=0.9,en-US;q=0.8",x8c67z,,,,,,,,,,[0]
278,14733.0,"{""HearingImpairment"":""No"",""PerfectPitch"":""No"",""Singing"":""No""}",survey-multi-choice,137,1645331,0.0-31.0,23,tonic C5,2024-05-31 14:25:40,69c1fe8e8766760338ed5ecbe911aaa3,92.26.12.147,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36 Edg/125.0.0.0",WebKit,Edge,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-GB,en;q=0.9,en-US;q=0.8",x8c67z,,survey,,,,,,,,"[0,1,2]"
279,28725.0,"{""PracticeHours"":""30 minutes-1 hour"",""TrainingYears"":""1-4 years"",""TrainingType"":""I took lessons with a private teacher"",""Expertise"":""Intermediate"",""NonWesternTraining"":""No""}",survey-multi-choice,138,1674061,0.0-32.0,23,tonic C5,2024-05-31 14:25:40,69c1fe8e8766760338ed5ecbe911aaa3,92.26.12.147,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36 Edg/125.0.0.0",WebKit,Edge,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-GB,en;q=0.9,en-US;q=0.8",x8c67z,,survey,,,,,,,,"[0,1,2,3,4]"
280,3776.0,"{""TrainingStart"":""10-15""}",survey-multi-choice,139,1677841,0.0-33.0,23,tonic C5,2024-05-31 14:25:40,69c1fe8e8766760338ed5ecbe911aaa3,92.26.12.147,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36 Edg/125.0.0.0",WebKit,Edge,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-GB,en;q=0.9,en-US;q=0.8",x8c67z,,survey,,,,,,,,[0]
281,18715.0,0,html-button-response,140,1696560,0.0-34.0,23,tonic C5,2024-05-31 14:25:40,69c1fe8e8766760338ed5ecbe911aaa3,92.26.12.147,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36 Edg/125.0.0.0",WebKit,Edge,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-GB,en;q=0.9,en-US;q=0.8",x8c67z,"You have reached the end of the experiment. Your completion code is <b>C1AWH3EX</b>.
    <p>For questions or concerns, please write to <b>haiqin.zhang@ens.psl.eu.</b></p>
    Thank you for your participation!
  ",,,,,,,,,
282,4686.0,"{""prolific_id"":""5bbe9a9570f8df0001c13f11""}",survey-html-form,0,4698,0.0-0.0,12,tonic C5,2024-05-31 14:16:56,69c1fe8e8766760338ed5ecbe911aaa3,86.6.194.219,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:126.0) Gecko/20100101 Firefox/126.0,,Firefox,126.0,Windows,10.0,https://app.prolific.com/,"en-GB,en;q=0.5",58cf32,,,,,,,,,,
283,11166.0, ,html-keyboard-response,1,15866,0.0-1.0,12,tonic C5,2024-05-31 14:16:56,69c1fe8e8766760338ed5ecbe911aaa3,86.6.194.219,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:126.0) Gecko/20100101 Firefox/126.0,,Firefox,126.0,Windows,10.0,https://app.prolific.com/,"en-GB,en;q=0.5",58cf32,"
    <p>Please complete the experiment in a quiet place.
      We highly recommend using headphones.</p>

    </p align = 'justify'> <b>Press the space bar to proceed.</b> </p>",,,,,,,,,
284,2080.0, ,html-keyboard-response,2,17946,0.0-2.0,12,tonic C5,2024-05-31 14:16:56,69c1fe8e8766760338ed5ecbe911aaa3,86.6.194.219,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:126.0) Gecko/20100101 Firefox/126.0,,Firefox,126.0,Windows,10.0,https://app.prolific.com/,"en-GB,en;q=0.5",58cf32,"
    <p>A series of soundchecks will now be played to help you adjust the volume
      to a comfortable level. </p>

    </p align = 'justify'> <b>Press the space bar to proceed.</b> </p>",,,,,,,,,
285,6059.0,1,audio-button-response,3,24557,0.0-3.0-0.0,12,tonic C5,2024-05-31 14:16:56,69c1fe8e8766760338ed5ecbe911aaa3,86.6.194.219,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:126.0) Gecko/20100101 Firefox/126.0,,Firefox,126.0,Windows,10.0,https://app.prolific.com/,"en-GB,en;q=0.5",58cf32,grammatical_1.mp3,,,,,,,,,
286,8118.0, ,html-keyboard-response,4,32676,0.0-4.0,12,tonic C5,2024-05-31 14:16:56,69c1fe8e8766760338ed5ecbe911aaa3,86.6.194.219,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:126.0) Gecko/20100101 Firefox/126.0,,Firefox,126.0,Windows,10.0,https://app.prolific.com/,"en-GB,en;q=0.5",58cf32,"<p width = 300 px>
    You will now hear two melodies in succession. 
    The notes in each melody are the same, but there is an accent on one note for one of the melodies. 
    <b>Listen for which melody has the accent.</b>
    </p>
    
    Press the space bar to continue.",,,,,,,,,
287,3006.0, ,html-keyboard-response,5,35683,0.0-5.0,12,tonic C5,2024-05-31 14:16:56,69c1fe8e8766760338ed5ecbe911aaa3,86.6.194.219,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:126.0) Gecko/20100101 Firefox/126.0,,Firefox,126.0,Windows,10.0,https://app.prolific.com/,"en-GB,en;q=0.5",58cf32,"<p width = 300 px>
    <b>You must score at least 2/3 to proceed with the experiment.</b>
    </p>
    
    Press the space bar to continue.",,,,,,,,,
288,8291.0,1,audio-button-response,6,44084,0.0-6.0,12,tonic C5,2024-05-31 14:16:56,69c1fe8e8766760338ed5ecbe911aaa3,86.6.194.219,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:126.0) Gecko/20100101 Firefox/126.0,,Firefox,126.0,Windows,10.0,https://app.prolific.com/,"en-GB,en;q=0.5",58cf32,fc_accents_32_1.mp3,soundcheck,True,,,,,,,
289,2556.0, ,html-keyboard-response,7,46641,0.0-7.0,12,tonic C5,2024-05-31 14:16:56,69c1fe8e8766760338ed5ecbe911aaa3,86.6.194.219,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:126.0) Gecko/20100101 Firefox/126.0,,Firefox,126.0,Windows,10.0,https://app.prolific.com/,"en-GB,en;q=0.5",58cf32,<p>Correct!</p> Press the space bar to continue.,,,,,,,,,
290,6171.0,1,audio-button-response,8,52917,0.0-8.0,12,tonic C5,2024-05-31 14:16:56,69c1fe8e8766760338ed5ecbe911aaa3,86.6.194.219,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:126.0) Gecko/20100101 Firefox/126.0,,Firefox,126.0,Windows,10.0,https://app.prolific.com/,"en-GB,en;q=0.5",58cf32,fc_accents_56_4.mp3,soundcheck,True,,,,,,,
291,2675.0, ,html-keyboard-response,9,55593,0.0-9.0,12,tonic C5,2024-05-31 14:16:56,69c1fe8e8766760338ed5ecbe911aaa3,86.6.194.219,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:126.0) Gecko/20100101 Firefox/126.0,,Firefox,126.0,Windows,10.0,https://app.prolific.com/,"en-GB,en;q=0.5",58cf32,<p>Correct!</p> Press the space bar to continue.,,,,,,,,,
292,6309.0,1,audio-button-response,10,61997,0.0-10.0,12,tonic C5,2024-05-31 14:16:56,69c1fe8e8766760338ed5ecbe911aaa3,86.6.194.219,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:126.0) Gecko/20100101 Firefox/126.0,,Firefox,126.0,Windows,10.0,https://app.prolific.com/,"en-GB,en;q=0.5",58cf32,fc_accents_54_4.mp3,soundcheck,True,,,,,,,
293,1505.0, ,html-keyboard-response,11,63503,0.0-11.0,12,tonic C5,2024-05-31 14:16:56,69c1fe8e8766760338ed5ecbe911aaa3,86.6.194.219,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:126.0) Gecko/20100101 Firefox/126.0,,Firefox,126.0,Windows,10.0,https://app.prolific.com/,"en-GB,en;q=0.5",58cf32,<p>Correct!</p> Press the space bar to continue.,,,,,,,,,
294,8726.0, ,html-keyboard-response,12,72231,0.0-12.0,12,tonic C5,2024-05-31 14:16:56,69c1fe8e8766760338ed5ecbe911aaa3,86.6.194.219,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:126.0) Gecko/20100101 Firefox/126.0,,Firefox,126.0,Windows,10.0,https://app.prolific.com/,"en-GB,en;q=0.5",58cf32,"If you got <b>less than 2/3</b> of the previous soundcheck questions correct, <b>we unfortunately cannot use your data or pay you</b>. Please exit the experiment now.
    
    <p>If you got <b>more than 2/3</b> correct, press the space bar to continue</p>.",,,,,,,,,
295,17671.0, ,html-keyboard-response,13,89906,0.0-13.0,12,tonic C5,2024-05-31 14:16:56,69c1fe8e8766760338ed5ecbe911aaa3,86.6.194.219,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:126.0) Gecko/20100101 Firefox/126.0,,Firefox,126.0,Windows,10.0,https://app.prolific.com/,"en-GB,en;q=0.5",58cf32,"<p>Please listen carefully to the following set of melodies. 
      You will occassionally be asked some basic questions about some of the melodies to check your attention level. </p>
    <p><b>Press the space bar to continue.</b></p>",,,,,,,,,
296,4786.0, ,html-keyboard-response,14,94698,0.0-14.0,12,tonic C5,2024-05-31 14:16:56,69c1fe8e8766760338ed5ecbe911aaa3,86.6.194.219,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:126.0) Gecko/20100101 Firefox/126.0,,Firefox,126.0,Windows,10.0,https://app.prolific.com/,"en-GB,en;q=0.5",58cf32,"<p>The attention questions vary in difficulty, but you must get at least some questions correct for us to pay you.</p>
    <p><b>Press the space bar to continue.</b></p>",,,,,,,,,
297,3393.0, ,html-keyboard-response,15,98093,0.0-15.0,12,tonic C5,2024-05-31 14:16:56,69c1fe8e8766760338ed5ecbe911aaa3,86.6.194.219,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:126.0) Gecko/20100101 Firefox/126.0,,Firefox,126.0,Windows,10.0,https://app.prolific.com/,"en-GB,en;q=0.5",58cf32,"
    This part of the experiment should take <b>15-20 minutes</b>. 
    <p><b>Press the space bar to begin.</b></p>",,,,,,,,,
298,,,audio-keyboard-response,16,121678,0.0-16.0-0.0,12,tonic C5,2024-05-31 14:16:56,69c1fe8e8766760338ed5ecbe911aaa3,86.6.194.219,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:126.0) Gecko/20100101 Firefox/126.0,,Firefox,126.0,Windows,10.0,https://app.prolific.com/,"en-GB,en;q=0.5",58cf32,"[""exposure_4s_40.mp3""]",exposure,,exp_noresponse,,,,,,
299,,,audio-keyboard-response,17,144863,0.0-16.0-1.0,12,tonic C5,2024-05-31 14:16:56,69c1fe8e8766760338ed5ecbe911aaa3,86.6.194.219,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:126.0) Gecko/20100101 Firefox/126.0,,Firefox,126.0,Windows,10.0,https://app.prolific.com/,"en-GB,en;q=0.5",58cf32,"[""exposure_4s_6.mp3""]",exposure,,exp_noresponse,,,,,,
300,8749.0,1,audio-button-response,18,153797,0.0-16.0-2.0,12,tonic C5,2024-05-31 14:16:56,69c1fe8e8766760338ed5ecbe911aaa3,86.6.194.219,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:126.0) Gecko/20100101 Firefox/126.0,,Firefox,126.0,Windows,10.0,https://app.prolific.com/,"en-GB,en;q=0.5",58cf32,attn_length_easy_1.mp3,exposure,True,attncheck,,,,,,
301,,,audio-keyboard-response,19,177160,0.0-16.0-3.0,12,tonic C5,2024-05-31 14:16:56,69c1fe8e8766760338ed5ecbe911aaa3,86.6.194.219,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:126.0) Gecko/20100101 Firefox/126.0,,Firefox,126.0,Windows,10.0,https://app.prolific.com/,"en-GB,en;q=0.5",58cf32,"[""exposure_4s_30.mp3""]",exposure,,exp_noresponse,,,,,,
302,12389.0,3,audio-slider-response,20,189828,0.0-16.0-4.0,12,tonic C5,2024-05-31 14:16:56,69c1fe8e8766760338ed5ecbe911aaa3,86.6.194.219,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:126.0) Gecko/20100101 Firefox/126.0,,Firefox,126.0,Windows,10.0,https://app.prolific.com/,"en-GB,en;q=0.5",58cf32,"[""grammatical_6.mp3""]",exposure,,exp_liking,4.0,,,,,
303,,,audio-keyboard-response,21,213264,0.0-16.0-5.0,12,tonic C5,2024-05-31 14:16:56,69c1fe8e8766760338ed5ecbe911aaa3,86.6.194.219,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:126.0) Gecko/20100101 Firefox/126.0,,Firefox,126.0,Windows,10.0,https://app.prolific.com/,"en-GB,en;q=0.5",58cf32,"[""exposure_4s_16.mp3""]",exposure,,exp_noresponse,,,,,,
304,,,audio-keyboard-response,22,236643,0.0-16.0-6.0,12,tonic C5,2024-05-31 14:16:56,69c1fe8e8766760338ed5ecbe911aaa3,86.6.194.219,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:126.0) Gecko/20100101 Firefox/126.0,,Firefox,126.0,Windows,10.0,https://app.prolific.com/,"en-GB,en;q=0.5",58cf32,"[""exposure_4s_15.mp3""]",exposure,,exp_noresponse,,,,,,
305,8240.0,4,audio-slider-response,23,245189,0.0-16.0-7.0,12,tonic C5,2024-05-31 14:16:56,69c1fe8e8766760338ed5ecbe911aaa3,86.6.194.219,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:126.0) Gecko/20100101 Firefox/126.0,,Firefox,126.0,Windows,10.0,https://app.prolific.com/,"en-GB,en;q=0.5",58cf32,"[""grammatical_7.mp3""]",exposure,,exp_liking,4.0,,,,,
306,,,audio-keyboard-response,24,268364,0.0-16.0-8.0,12,tonic C5,2024-05-31 14:16:56,69c1fe8e8766760338ed5ecbe911aaa3,86.6.194.219,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:126.0) Gecko/20100101 Firefox/126.0,,Firefox,126.0,Windows,10.0,https://app.prolific.com/,"en-GB,en;q=0.5",58cf32,"[""exposure_4s_12.mp3""]",exposure,,exp_noresponse,,,,,,
307,11880.0,1,audio-button-response,25,280381,0.0-16.0-9.0,12,tonic C5,2024-05-31 14:16:56,69c1fe8e8766760338ed5ecbe911aaa3,86.6.194.219,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:126.0) Gecko/20100101 Firefox/126.0,,Firefox,126.0,Windows,10.0,https://app.prolific.com/,"en-GB,en;q=0.5",58cf32,attn_length_hard_1.mp3,exposure,True,attncheck,,,,,,
308,8331.0,1,audio-button-response,26,288717,0.0-16.0-10.0,12,tonic C5,2024-05-31 14:16:56,69c1fe8e8766760338ed5ecbe911aaa3,86.6.194.219,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:126.0) Gecko/20100101 Firefox/126.0,,Firefox,126.0,Windows,10.0,https://app.prolific.com/,"en-GB,en;q=0.5",58cf32,attn_length_easy_1.mp3,exposure,True,attncheck,,,,,,
309,,,audio-keyboard-response,27,312069,0.0-16.0-11.0,12,tonic C5,2024-05-31 14:16:56,69c1fe8e8766760338ed5ecbe911aaa3,86.6.194.219,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:126.0) Gecko/20100101 Firefox/126.0,,Firefox,126.0,Windows,10.0,https://app.prolific.com/,"en-GB,en;q=0.5",58cf32,"[""exposure_4s_38.mp3""]",exposure,,exp_noresponse,,,,,,
310,,,audio-keyboard-response,28,335243,0.0-16.0-12.0,12,tonic C5,2024-05-31 14:16:56,69c1fe8e8766760338ed5ecbe911aaa3,86.6.194.219,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:126.0) Gecko/20100101 Firefox/126.0,,Firefox,126.0,Windows,10.0,https://app.prolific.com/,"en-GB,en;q=0.5",58cf32,"[""exposure_4s_1.mp3""]",exposure,,exp_noresponse,,,,,,
311,,,audio-keyboard-response,29,358457,0.0-16.0-13.0,12,tonic C5,2024-05-31 14:16:56,69c1fe8e8766760338ed5ecbe911aaa3,86.6.194.219,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:126.0) Gecko/20100101 Firefox/126.0,,Firefox,126.0,Windows,10.0,https://app.prolific.com/,"en-GB,en;q=0.5",58cf32,"[""exposure_4s_23.mp3""]",exposure,,exp_noresponse,,,,,,
312,,,audio-keyboard-response,30,381684,0.0-16.0-14.0,12,tonic C5,2024-05-31 14:16:56,69c1fe8e8766760338ed5ecbe911aaa3,86.6.194.219,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:126.0) Gecko/20100101 Firefox/126.0,,Firefox,126.0,Windows,10.0,https://app.prolific.com/,"en-GB,en;q=0.5",58cf32,"[""exposure_4s_42.mp3""]",exposure,,exp_noresponse,,,,,,
313,,,audio-keyboard-response,31,404688,0.0-16.0-15.0,12,tonic C5,2024-05-31 14:16:56,69c1fe8e8766760338ed5ecbe911aaa3,86.6.194.219,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:126.0) Gecko/20100101 Firefox/126.0,,Firefox,126.0,Windows,10.0,https://app.prolific.com/,"en-GB,en;q=0.5",58cf32,"[""exposure_4s_42.mp3""]",exposure,,exp_noresponse,,,,,,
314,,,audio-keyboard-response,32,428259,0.0-16.0-16.0,12,tonic C5,2024-05-31 14:16:56,69c1fe8e8766760338ed5ecbe911aaa3,86.6.194.219,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:126.0) Gecko/20100101 Firefox/126.0,,Firefox,126.0,Windows,10.0,https://app.prolific.com/,"en-GB,en;q=0.5",58cf32,"[""exposure_4s_19.mp3""]",exposure,,exp_noresponse,,,,,,
315,,,audio-keyboard-response,33,451269,0.0-16.0-17.0,12,tonic C5,2024-05-31 14:16:56,69c1fe8e8766760338ed5ecbe911aaa3,86.6.194.219,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:126.0) Gecko/20100101 Firefox/126.0,,Firefox,126.0,Windows,10.0,https://app.prolific.com/,"en-GB,en;q=0.5",58cf32,"[""exposure_4s_1.mp3""]",exposure,,exp_noresponse,,,,,,
316,,,audio-keyboard-response,34,474517,0.0-16.0-18.0,12,tonic C5,2024-05-31 14:16:56,69c1fe8e8766760338ed5ecbe911aaa3,86.6.194.219,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:126.0) Gecko/20100101 Firefox/126.0,,Firefox,126.0,Windows,10.0,https://app.prolific.com/,"en-GB,en;q=0.5",58cf32,"[""exposure_4s_31.mp3""]",exposure,,exp_noresponse,,,,,,
317,,,audio-keyboard-response,35,497528,0.0-16.0-19.0,12,tonic C5,2024-05-31 14:16:56,69c1fe8e8766760338ed5ecbe911aaa3,86.6.194.219,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:126.0) Gecko/20100101 Firefox/126.0,,Firefox,126.0,Windows,10.0,https://app.prolific.com/,"en-GB,en;q=0.5",58cf32,"[""exposure_4s_30.mp3""]",exposure,,exp_noresponse,,,,,,
318,,,audio-keyboard-response,36,520714,0.0-16.0-20.0,12,tonic C5,2024-05-31 14:16:56,69c1fe8e8766760338ed5ecbe911aaa3,86.6.194.219,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:126.0) Gecko/20100101 Firefox/126.0,,Firefox,126.0,Windows,10.0,https://app.prolific.com/,"en-GB,en;q=0.5",58cf32,"[""exposure_4s_20.mp3""]",exposure,,exp_noresponse,,,,,,
319,,,audio-keyboard-response,37,543908,0.0-16.0-21.0,12,tonic C5,2024-05-31 14:16:56,69c1fe8e8766760338ed5ecbe911aaa3,86.6.194.219,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:126.0) Gecko/20100101 Firefox/126.0,,Firefox,126.0,Windows,10.0,https://app.prolific.com/,"en-GB,en;q=0.5",58cf32,"[""exposure_4s_32.mp3""]",exposure,,exp_noresponse,,,,,,
320,,,audio-keyboard-response,38,567104,0.0-16.0-22.0,12,tonic C5,2024-05-31 14:16:56,69c1fe8e8766760338ed5ecbe911aaa3,86.6.194.219,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:126.0) Gecko/20100101 Firefox/126.0,,Firefox,126.0,Windows,10.0,https://app.prolific.com/,"en-GB,en;q=0.5",58cf32,"[""exposure_4s_8.mp3""]",exposure,,exp_noresponse,,,,,,
321,,,audio-keyboard-response,39,590318,0.0-16.0-23.0,12,tonic C5,2024-05-31 14:16:56,69c1fe8e8766760338ed5ecbe911aaa3,86.6.194.219,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:126.0) Gecko/20100101 Firefox/126.0,,Firefox,126.0,Windows,10.0,https://app.prolific.com/,"en-GB,en;q=0.5",58cf32,"[""exposure_4s_7.mp3""]",exposure,,exp_noresponse,,,,,,
322,,,audio-keyboard-response,40,613515,0.0-16.0-24.0,12,tonic C5,2024-05-31 14:16:56,69c1fe8e8766760338ed5ecbe911aaa3,86.6.194.219,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:126.0) Gecko/20100101 Firefox/126.0,,Firefox,126.0,Windows,10.0,https://app.prolific.com/,"en-GB,en;q=0.5",58cf32,"[""exposure_4s_29.mp3""]",exposure,,exp_noresponse,,,,,,
323,8229.0,1,audio-button-response,41,621749,0.0-16.0-25.0,12,tonic C5,2024-05-31 14:16:56,69c1fe8e8766760338ed5ecbe911aaa3,86.6.194.219,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:126.0) Gecko/20100101 Firefox/126.0,,Firefox,126.0,Windows,10.0,https://app.prolific.com/,"en-GB,en;q=0.5",58cf32,attn_length_easy_1.mp3,exposure,True,attncheck,,,,,,
324,4720.0,1,audio-button-response,42,626461,0.0-16.0-26.0,12,tonic C5,2024-05-31 14:16:56,69c1fe8e8766760338ed5ecbe911aaa3,86.6.194.219,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:126.0) Gecko/20100101 Firefox/126.0,,Firefox,126.0,Windows,10.0,https://app.prolific.com/,"en-GB,en;q=0.5",58cf32,attn_length_easy_1.mp3,exposure,True,attncheck,,,,,,
325,,,audio-keyboard-response,43,649633,0.0-16.0-27.0,12,tonic C5,2024-05-31 14:16:56,69c1fe8e8766760338ed5ecbe911aaa3,86.6.194.219,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:126.0) Gecko/20100101 Firefox/126.0,,Firefox,126.0,Windows,10.0,https://app.prolific.com/,"en-GB,en;q=0.5",58cf32,"[""exposure_4s_22.mp3""]",exposure,,exp_noresponse,,,,,,
326,,,audio-keyboard-response,44,672650,0.0-16.0-28.0,12,tonic C5,2024-05-31 14:16:56,69c1fe8e8766760338ed5ecbe911aaa3,86.6.194.219,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:126.0) Gecko/20100101 Firefox/126.0,,Firefox,126.0,Windows,10.0,https://app.prolific.com/,"en-GB,en;q=0.5",58cf32,"[""exposure_4s_20.mp3""]",exposure,,exp_noresponse,,,,,,
327,,,audio-keyboard-response,45,695822,0.0-16.0-29.0,12,tonic C5,2024-05-31 14:16:56,69c1fe8e8766760338ed5ecbe911aaa3,86.6.194.219,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:126.0) Gecko/20100101 Firefox/126.0,,Firefox,126.0,Windows,10.0,https://app.prolific.com/,"en-GB,en;q=0.5",58cf32,"[""exposure_4s_35.mp3""]",exposure,,exp_noresponse,,,,,,
328,,,audio-keyboard-response,46,719034,0.0-16.0-30.0,12,tonic C5,2024-05-31 14:16:56,69c1fe8e8766760338ed5ecbe911aaa3,86.6.194.219,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:126.0) Gecko/20100101 Firefox/126.0,,Firefox,126.0,Windows,10.0,https://app.prolific.com/,"en-GB,en;q=0.5",58cf32,"[""exposure_4s_14.mp3""]",exposure,,exp_noresponse,,,,,,
329,,,audio-keyboard-response,47,742223,0.0-16.0-31.0,12,tonic C5,2024-05-31 14:16:56,69c1fe8e8766760338ed5ecbe911aaa3,86.6.194.219,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:126.0) Gecko/20100101 Firefox/126.0,,Firefox,126.0,Windows,10.0,https://app.prolific.com/,"en-GB,en;q=0.5",58cf32,"[""exposure_4s_37.mp3""]",exposure,,exp_noresponse,,,,,,
330,,,audio-keyboard-response,48,765232,0.0-16.0-32.0,12,tonic C5,2024-05-31 14:16:56,69c1fe8e8766760338ed5ecbe911aaa3,86.6.194.219,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:126.0) Gecko/20100101 Firefox/126.0,,Firefox,126.0,Windows,10.0,https://app.prolific.com/,"en-GB,en;q=0.5",58cf32,"[""exposure_4s_31.mp3""]",exposure,,exp_noresponse,,,,,,
331,,,audio-keyboard-response,49,788242,0.0-16.0-33.0,12,tonic C5,2024-05-31 14:16:56,69c1fe8e8766760338ed5ecbe911aaa3,86.6.194.219,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:126.0) Gecko/20100101 Firefox/126.0,,Firefox,126.0,Windows,10.0,https://app.prolific.com/,"en-GB,en;q=0.5",58cf32,"[""exposure_4s_20.mp3""]",exposure,,exp_noresponse,,,,,,
332,,,audio-keyboard-response,50,811439,0.0-16.0-34.0,12,tonic C5,2024-05-31 14:16:56,69c1fe8e8766760338ed5ecbe911aaa3,86.6.194.219,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:126.0) Gecko/20100101 Firefox/126.0,,Firefox,126.0,Windows,10.0,https://app.prolific.com/,"en-GB,en;q=0.5",58cf32,"[""exposure_4s_44.mp3""]",exposure,,exp_noresponse,,,,,,
333,,,audio-keyboard-response,51,834449,0.0-16.0-35.0,12,tonic C5,2024-05-31 14:16:56,69c1fe8e8766760338ed5ecbe911aaa3,86.6.194.219,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:126.0) Gecko/20100101 Firefox/126.0,,Firefox,126.0,Windows,10.0,https://app.prolific.com/,"en-GB,en;q=0.5",58cf32,"[""exposure_4s_42.mp3""]",exposure,,exp_noresponse,,,,,,
334,,,audio-keyboard-response,52,857610,0.0-16.0-36.0,12,tonic C5,2024-05-31 14:16:56,69c1fe8e8766760338ed5ecbe911aaa3,86.6.194.219,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:126.0) Gecko/20100101 Firefox/126.0,,Firefox,126.0,Windows,10.0,https://app.prolific.com/,"en-GB,en;q=0.5",58cf32,"[""exposure_4s_18.mp3""]",exposure,,exp_noresponse,,,,,,
