rt,response,trial_type,trial_index,time_elapsed,internal_node_id,run_id,condition,recorded_at,source_code_version,ip,user_agent,device,browser,browser_version,platform,platform_version,referer,accept_language,subject,stimulus,task,correct,subtask,slider_start,accent,high_IC,accent_chosen,high_IC_chosen,question_order
null,null,audio-keyboard-response,57,1043225,0.0-16.0-40.0,10,tonic A4,2024-06-01 10:20:55,dbf4c01b3354d3453d67d51790ec2aaf,82.132.236.72,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:126.0) Gecko/20100101 Firefox/126.0,,Firefox,126.0,Windows,10.0,https://app.prolific.com/,"en-GB,en;q=0.5",azv8u4,"[""exposure_4s_9.mp3""]",exposure,,exp_noresponse,,,,,,
null,null,audio-keyboard-response,58,1066243,0.0-16.0-41.0,10,tonic A4,2024-06-01 10:20:55,dbf4c01b3354d3453d67d51790ec2aaf,82.132.236.72,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:126.0) Gecko/20100101 Firefox/126.0,,Firefox,126.0,Windows,10.0,https://app.prolific.com/,"en-GB,en;q=0.5",azv8u4,"[""exposure_4s_17.mp3""]",exposure,,exp_noresponse,,,,,,
null,null,audio-keyboard-response,59,1089254,0.0-16.0-42.0,10,tonic A4,2024-06-01 10:20:55,dbf4c01b3354d3453d67d51790ec2aaf,82.132.236.72,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:126.0) Gecko/20100101 Firefox/126.0,,Firefox,126.0,Windows,10.0,https://app.prolific.com/,"en-GB,en;q=0.5",azv8u4,"[""exposure_4s_35.mp3""]",exposure,,exp_noresponse,,,,,,
null,null,audio-keyboard-response,60,1112644,0.0-16.0-43.0,10,tonic A4,2024-06-01 10:20:55,dbf4c01b3354d3453d67d51790ec2aaf,82.132.236.72,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:126.0) Gecko/20100101 Firefox/126.0,,Firefox,126.0,Windows,10.0,https://app.prolific.com/,"en-GB,en;q=0.5",azv8u4,"[""exposure_4s_39.mp3""]",exposure,,exp_noresponse,,,,,,
7629,1,audio-button-response,61,1120266,0.0-16.0-44.0,10,tonic A4,2024-06-01 10:20:55,dbf4c01b3354d3453d67d51790ec2aaf,82.132.236.72,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:126.0) Gecko/20100101 Firefox/126.0,,Firefox,126.0,Windows,10.0,https://app.prolific.com/,"en-GB,en;q=0.5",azv8u4,attn_length_easy_1.mp3,exposure,true,attncheck,,,,,,
null,null,audio-keyboard-response,62,1143285,0.0-16.0-45.0,10,tonic A4,2024-06-01 10:20:55,dbf4c01b3354d3453d67d51790ec2aaf,82.132.236.72,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:126.0) Gecko/20100101 Firefox/126.0,,Firefox,126.0,Windows,10.0,https://app.prolific.com/,"en-GB,en;q=0.5",azv8u4,"[""exposure_4s_3.mp3""]",exposure,,exp_noresponse,,,,,,
null,null,audio-keyboard-response,63,1166288,0.0-16.0-46.0,10,tonic A4,2024-06-01 10:20:55,dbf4c01b3354d3453d67d51790ec2aaf,82.132.236.72,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:126.0) Gecko/20100101 Firefox/126.0,,Firefox,126.0,Windows,10.0,https://app.prolific.com/,"en-GB,en;q=0.5",azv8u4,"[""exposure_4s_16.mp3""]",exposure,,exp_noresponse,,,,,,
7619,1,audio-button-response,64,1173909,0.0-16.0-47.0,10,tonic A4,2024-06-01 10:20:55,dbf4c01b3354d3453d67d51790ec2aaf,82.132.236.72,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:126.0) Gecko/20100101 Firefox/126.0,,Firefox,126.0,Windows,10.0,https://app.prolific.com/,"en-GB,en;q=0.5",azv8u4,attn_length_easy_1.mp3,exposure,true,attncheck,,,,,,
null,null,audio-keyboard-response,65,1197335,0.0-16.0-48.0,10,tonic A4,2024-06-01 10:20:55,dbf4c01b3354d3453d67d51790ec2aaf,82.132.236.72,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:126.0) Gecko/20100101 Firefox/126.0,,Firefox,126.0,Windows,10.0,https://app.prolific.com/,"en-GB,en;q=0.5",azv8u4,"[""exposure_4s_37.mp3""]",exposure,,exp_noresponse,,,,,,
null,null,audio-keyboard-response,66,1220996,0.0-16.0-49.0,10,tonic A4,2024-06-01 10:20:55,dbf4c01b3354d3453d67d51790ec2aaf,82.132.236.72,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:126.0) Gecko/20100101 Firefox/126.0,,Firefox,126.0,Windows,10.0,https://app.prolific.com/,"en-GB,en;q=0.5",azv8u4,"[""exposure_4s_11.mp3""]",exposure,,exp_noresponse,,,,,,
null,null,audio-keyboard-response,67,1244014,0.0-16.0-50.0,10,tonic A4,2024-06-01 10:20:55,dbf4c01b3354d3453d67d51790ec2aaf,82.132.236.72,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:126.0) Gecko/20100101 Firefox/126.0,,Firefox,126.0,Windows,10.0,https://app.prolific.com/,"en-GB,en;q=0.5",azv8u4,"[""exposure_4s_3.mp3""]",exposure,,exp_noresponse,,,,,,
null,null,audio-keyboard-response,68,1267025,0.0-16.0-51.0,10,tonic A4,2024-06-01 10:20:55,dbf4c01b3354d3453d67d51790ec2aaf,82.132.236.72,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:126.0) Gecko/20100101 Firefox/126.0,,Firefox,126.0,Windows,10.0,https://app.prolific.com/,"en-GB,en;q=0.5",azv8u4,"[""exposure_4s_10.mp3""]",exposure,,exp_noresponse,,,,,,
12459,0,audio-button-response,69,1279482,0.0-16.0-52.0,10,tonic A4,2024-06-01 10:20:55,dbf4c01b3354d3453d67d51790ec2aaf,82.132.236.72,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:126.0) Gecko/20100101 Firefox/126.0,,Firefox,126.0,Windows,10.0,https://app.prolific.com/,"en-GB,en;q=0.5",azv8u4,attn_length_hard_1.mp3,exposure,false,attncheck,,,,,,
null,null,audio-keyboard-response,70,1302495,0.0-16.0-53.0,10,tonic A4,2024-06-01 10:20:55,dbf4c01b3354d3453d67d51790ec2aaf,82.132.236.72,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:126.0) Gecko/20100101 Firefox/126.0,,Firefox,126.0,Windows,10.0,https://app.prolific.com/,"en-GB,en;q=0.5",azv8u4,"[""exposure_4s_17.mp3""]",exposure,,exp_noresponse,,,,,,
null,null,audio-keyboard-response,71,1326007,0.0-16.0-54.0,10,tonic A4,2024-06-01 10:20:55,dbf4c01b3354d3453d67d51790ec2aaf,82.132.236.72,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:126.0) Gecko/20100101 Firefox/126.0,,Firefox,126.0,Windows,10.0,https://app.prolific.com/,"en-GB,en;q=0.5",azv8u4,"[""exposure_4s_14.mp3""]",exposure,,exp_noresponse,,,,,,
null,null,audio-keyboard-response,72,1349011,0.0-16.0-55.0,10,tonic A4,2024-06-01 10:20:55,dbf4c01b3354d3453d67d51790ec2aaf,82.132.236.72,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:126.0) Gecko/20100101 Firefox/126.0,,Firefox,126.0,Windows,10.0,https://app.prolific.com/,"en-GB,en;q=0.5",azv8u4,"[""exposure_4s_2.mp3""]",exposure,,exp_noresponse,,,,,,
null,null,audio-keyboard-response,73,1373741,0.0-16.0-56.0,10,tonic A4,2024-06-01 10:20:55,dbf4c01b3354d3453d67d51790ec2aaf,82.132.236.72,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:126.0) Gecko/20100101 Firefox/126.0,,Firefox,126.0,Windows,10.0,https://app.prolific.com/,"en-GB,en;q=0.5",azv8u4,"[""exposure_4s_20.mp3""]",exposure,,exp_noresponse,,,,,,
8120,1,audio-slider-response,74,1382093,0.0-16.0-57.0,10,tonic A4,2024-06-01 10:20:55,dbf4c01b3354d3453d67d51790ec2aaf,82.132.236.72,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:126.0) Gecko/20100101 Firefox/126.0,,Firefox,126.0,Windows,10.0,https://app.prolific.com/,"en-GB,en;q=0.5",azv8u4,"[""grammatical_3.mp3""]",exposure,,exp_liking,4,,,,,
null,null,audio-keyboard-response,75,1406124,0.0-16.0-58.0,10,tonic A4,2024-06-01 10:20:55,dbf4c01b3354d3453d67d51790ec2aaf,82.132.236.72,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:126.0) Gecko/20100101 Firefox/126.0,,Firefox,126.0,Windows,10.0,https://app.prolific.com/,"en-GB,en;q=0.5",azv8u4,"[""exposure_4s_25.mp3""]",exposure,,exp_noresponse,,,,,,
null,null,audio-keyboard-response,76,1429144,0.0-16.0-59.0,10,tonic A4,2024-06-01 10:20:55,dbf4c01b3354d3453d67d51790ec2aaf,82.132.236.72,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:126.0) Gecko/20100101 Firefox/126.0,,Firefox,126.0,Windows,10.0,https://app.prolific.com/,"en-GB,en;q=0.5",azv8u4,"[""exposure_4s_44.mp3""]",exposure,,exp_noresponse,,,,,,
3597, ,html-keyboard-response,77,1432744,0.0-17.0,10,tonic A4,2024-06-01 10:20:55,dbf4c01b3354d3453d67d51790ec2aaf,82.132.236.72,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:126.0) Gecko/20100101 Firefox/126.0,,Firefox,126.0,Windows,10.0,https://app.prolific.com/,"en-GB,en;q=0.5",azv8u4,"<p>You will now be asked to judge how similar some melodies are to what you have
    just listened to. </p>
    <p><b>Press the space bar to continue.</b></p>",,,,,,,,,
1923, ,html-keyboard-response,78,1434670,0.0-18.0,10,tonic A4,2024-06-01 10:20:55,dbf4c01b3354d3453d67d51790ec2aaf,82.132.236.72,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:126.0) Gecko/20100101 Firefox/126.0,,Firefox,126.0,Windows,10.0,https://app.prolific.com/,"en-GB,en;q=0.5",azv8u4,"<p>The changes in the melodies are subtle. If you are not sure, go with your gut feeling.</p>
    <p><b>Press the space bar to continue.</b></p>",,,,,,,,,
8600,5,audio-slider-response,79,1443848,0.0-19.0-0.0,10,tonic A4,2024-06-01 10:20:55,dbf4c01b3354d3453d67d51790ec2aaf,82.132.236.72,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:126.0) Gecko/20100101 Firefox/126.0,,Firefox,126.0,Windows,10.0,https://app.prolific.com/,"en-GB,en;q=0.5",azv8u4,agrammatical_7.mp3,grammar_learning,,,4,,,,,
8440,6,audio-slider-response,80,1452467,0.0-19.0-0.1,10,tonic A4,2024-06-01 10:20:55,dbf4c01b3354d3453d67d51790ec2aaf,82.132.236.72,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:126.0) Gecko/20100101 Firefox/126.0,,Firefox,126.0,Windows,10.0,https://app.prolific.com/,"en-GB,en;q=0.5",azv8u4,grammatical_8.mp3,grammar_learning,,,4,,,,,
7760,5,audio-slider-response,81,1460390,0.0-19.0-0.2,10,tonic A4,2024-06-01 10:20:55,dbf4c01b3354d3453d67d51790ec2aaf,82.132.236.72,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:126.0) Gecko/20100101 Firefox/126.0,,Firefox,126.0,Windows,10.0,https://app.prolific.com/,"en-GB,en;q=0.5",azv8u4,agrammatical_1.mp3,grammar_learning,,,4,,,,,
8440,7,audio-slider-response,82,1469025,0.0-19.0-0.3,10,tonic A4,2024-06-01 10:20:55,dbf4c01b3354d3453d67d51790ec2aaf,82.132.236.72,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:126.0) Gecko/20100101 Firefox/126.0,,Firefox,126.0,Windows,10.0,https://app.prolific.com/,"en-GB,en;q=0.5",azv8u4,grammatical_2.mp3,grammar_learning,,,4,,,,,
7779,7,audio-slider-response,83,1476798,0.0-19.0-0.4,10,tonic A4,2024-06-01 10:20:55,dbf4c01b3354d3453d67d51790ec2aaf,82.132.236.72,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:126.0) Gecko/20100101 Firefox/126.0,,Firefox,126.0,Windows,10.0,https://app.prolific.com/,"en-GB,en;q=0.5",azv8u4,grammatical_1.mp3,grammar_learning,,,4,,,,,
7899,6,audio-slider-response,84,1485954,0.0-19.0-0.5,10,tonic A4,2024-06-01 10:20:55,dbf4c01b3354d3453d67d51790ec2aaf,82.132.236.72,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:126.0) Gecko/20100101 Firefox/126.0,,Firefox,126.0,Windows,10.0,https://app.prolific.com/,"en-GB,en;q=0.5",azv8u4,agrammatical_2.mp3,grammar_learning,,,4,,,,,
7219,6,audio-slider-response,85,1493393,0.0-19.0-0.6,10,tonic A4,2024-06-01 10:20:55,dbf4c01b3354d3453d67d51790ec2aaf,82.132.236.72,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:126.0) Gecko/20100101 Firefox/126.0,,Firefox,126.0,Windows,10.0,https://app.prolific.com/,"en-GB,en;q=0.5",azv8u4,grammatical_6.mp3,grammar_learning,,,4,,,,,
10021,5,audio-slider-response,86,1503646,0.0-19.0-0.7,10,tonic A4,2024-06-01 10:20:55,dbf4c01b3354d3453d67d51790ec2aaf,82.132.236.72,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:126.0) Gecko/20100101 Firefox/126.0,,Firefox,126.0,Windows,10.0,https://app.prolific.com/,"en-GB,en;q=0.5",azv8u4,agrammatical_5.mp3,grammar_learning,,,4,,,,,
8120,6,audio-slider-response,87,1512102,0.0-19.0-0.8,10,tonic A4,2024-06-01 10:20:55,dbf4c01b3354d3453d67d51790ec2aaf,82.132.236.72,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:126.0) Gecko/20100101 Firefox/126.0,,Firefox,126.0,Windows,10.0,https://app.prolific.com/,"en-GB,en;q=0.5",azv8u4,grammatical_4.mp3,grammar_learning,,,4,,,,,
6560,6,audio-slider-response,88,1518830,0.0-19.0-0.9,10,tonic A4,2024-06-01 10:20:55,dbf4c01b3354d3453d67d51790ec2aaf,82.132.236.72,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:126.0) Gecko/20100101 Firefox/126.0,,Firefox,126.0,Windows,10.0,https://app.prolific.com/,"en-GB,en;q=0.5",azv8u4,grammatical_5.mp3,grammar_learning,,,4,,,,,
8152,5,audio-slider-response,89,1527222,0.0-19.0-0.10,10,tonic A4,2024-06-01 10:20:55,dbf4c01b3354d3453d67d51790ec2aaf,82.132.236.72,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:126.0) Gecko/20100101 Firefox/126.0,,Firefox,126.0,Windows,10.0,https://app.prolific.com/,"en-GB,en;q=0.5",azv8u4,agrammatical_8.mp3,grammar_learning,,,4,,,,,
11621,6,audio-slider-response,90,1539015,0.0-19.0-0.11,10,tonic A4,2024-06-01 10:20:55,dbf4c01b3354d3453d67d51790ec2aaf,82.132.236.72,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:126.0) Gecko/20100101 Firefox/126.0,,Firefox,126.0,Windows,10.0,https://app.prolific.com/,"en-GB,en;q=0.5",azv8u4,grammatical_7.mp3,grammar_learning,,,4,,,,,
7211,5,audio-slider-response,91,1546218,0.0-19.0-0.12,10,tonic A4,2024-06-01 10:20:55,dbf4c01b3354d3453d67d51790ec2aaf,82.132.236.72,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:126.0) Gecko/20100101 Firefox/126.0,,Firefox,126.0,Windows,10.0,https://app.prolific.com/,"en-GB,en;q=0.5",azv8u4,grammatical_3.mp3,grammar_learning,,,4,,,,,
8400,5,audio-slider-response,92,1554802,0.0-19.0-0.13,10,tonic A4,2024-06-01 10:20:55,dbf4c01b3354d3453d67d51790ec2aaf,82.132.236.72,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:126.0) Gecko/20100101 Firefox/126.0,,Firefox,126.0,Windows,10.0,https://app.prolific.com/,"en-GB,en;q=0.5",azv8u4,agrammatical_4.mp3,grammar_learning,,,4,,,,,
7952,5,audio-slider-response,93,1563059,0.0-19.0-0.14,10,tonic A4,2024-06-01 10:20:55,dbf4c01b3354d3453d67d51790ec2aaf,82.132.236.72,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:126.0) Gecko/20100101 Firefox/126.0,,Firefox,126.0,Windows,10.0,https://app.prolific.com/,"en-GB,en;q=0.5",azv8u4,agrammatical_3.mp3,grammar_learning,,,4,,,,,
6139,5,audio-slider-response,94,1569361,0.0-19.0-0.15,10,tonic A4,2024-06-01 10:20:55,dbf4c01b3354d3453d67d51790ec2aaf,82.132.236.72,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:126.0) Gecko/20100101 Firefox/126.0,,Firefox,126.0,Windows,10.0,https://app.prolific.com/,"en-GB,en;q=0.5",azv8u4,agrammatical_6.mp3,grammar_learning,,,4,,,,,
46048,"{""prolific_id"":""most were the same at the end part, so there was always at least a little similarity""}",survey-html-form,95,1615413,0.0-20.0,10,tonic A4,2024-06-01 10:20:55,dbf4c01b3354d3453d67d51790ec2aaf,82.132.236.72,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:126.0) Gecko/20100101 Firefox/126.0,,Firefox,126.0,Windows,10.0,https://app.prolific.com/,"en-GB,en;q=0.5",azv8u4,,,,,,,,,,
2935, ,html-keyboard-response,96,1618351,0.0-21.0,10,tonic A4,2024-06-01 10:20:55,dbf4c01b3354d3453d67d51790ec2aaf,82.132.236.72,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:126.0) Gecko/20100101 Firefox/126.0,,Firefox,126.0,Windows,10.0,https://app.prolific.com/,"en-GB,en;q=0.5",azv8u4,"<p>In this part of the experiment, you will presented with two melodies in succession. 
    <p><b>Press the space bar to continue.</b></p>",,,,,,,,,
2679, ,html-keyboard-response,97,1621032,0.0-22.0,10,tonic A4,2024-06-01 10:20:55,dbf4c01b3354d3453d67d51790ec2aaf,82.132.236.72,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:126.0) Gecko/20100101 Firefox/126.0,,Firefox,126.0,Windows,10.0,https://app.prolific.com/,"en-GB,en;q=0.5",azv8u4,"<p>The melodies are nearly identical, but have either an added accent or one different note. </p>
    <p><b>Press the space bar to continue.</b></p>",,,,,,,,,
1419, ,html-keyboard-response,98,1622453,0.0-23.0,10,tonic A4,2024-06-01 10:20:55,dbf4c01b3354d3453d67d51790ec2aaf,82.132.236.72,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:126.0) Gecko/20100101 Firefox/126.0,,Firefox,126.0,Windows,10.0,https://app.prolific.com/,"en-GB,en;q=0.5",azv8u4,"<p>    Please choose the melody that <b>sounds better to you.</b></p>
    <p><b>Press the space bar to continue.</b></p>",,,,,,,,,
1194, ,html-keyboard-response,99,1623650,0.0-24.0,10,tonic A4,2024-06-01 10:20:55,dbf4c01b3354d3453d67d51790ec2aaf,82.132.236.72,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:126.0) Gecko/20100101 Firefox/126.0,,Firefox,126.0,Windows,10.0,https://app.prolific.com/,"en-GB,en;q=0.5",azv8u4,There are <b>32 questions</b> in this section.,,,,,,,,,
8149,f,audio-keyboard-response,100,1631975,0.0-25.0-0.0,10,tonic A4,2024-06-01 10:20:55,dbf4c01b3354d3453d67d51790ec2aaf,82.132.236.72,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:126.0) Gecko/20100101 Firefox/126.0,,Firefox,126.0,Windows,10.0,https://app.prolific.com/,"en-GB,en;q=0.5",azv8u4,fc_accents_56_1.mp3,forced_choice,,,,j,NA,false,false,
9011,j,audio-keyboard-response,101,1642243,0.0-25.0-0.1,10,tonic A4,2024-06-01 10:20:55,dbf4c01b3354d3453d67d51790ec2aaf,82.132.236.72,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:126.0) Gecko/20100101 Firefox/126.0,,Firefox,126.0,Windows,10.0,https://app.prolific.com/,"en-GB,en;q=0.5",azv8u4,fc_IC_default_3_4.mp3,forced_choice,,,,NA,f,false,false,
7632,j,audio-keyboard-response,102,1650097,0.0-25.0-0.2,10,tonic A4,2024-06-01 10:20:55,dbf4c01b3354d3453d67d51790ec2aaf,82.132.236.72,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:126.0) Gecko/20100101 Firefox/126.0,,Firefox,126.0,Windows,10.0,https://app.prolific.com/,"en-GB,en;q=0.5",azv8u4,fc_IC_default_5_4.mp3,forced_choice,,,,NA,j,false,true,
6440,f,audio-keyboard-response,103,1656542,0.0-25.0-0.3,10,tonic A4,2024-06-01 10:20:55,dbf4c01b3354d3453d67d51790ec2aaf,82.132.236.72,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:126.0) Gecko/20100101 Firefox/126.0,,Firefox,126.0,Windows,10.0,https://app.prolific.com/,"en-GB,en;q=0.5",azv8u4,fc_accents_56_4.mp3,forced_choice,,,,j,NA,false,false,
5771,f,audio-keyboard-response,104,1662494,0.0-25.0-0.4,10,tonic A4,2024-06-01 10:20:55,dbf4c01b3354d3453d67d51790ec2aaf,82.132.236.72,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:126.0) Gecko/20100101 Firefox/126.0,,Firefox,126.0,Windows,10.0,https://app.prolific.com/,"en-GB,en;q=0.5",azv8u4,fc_accents_34_3.mp3,forced_choice,,,,j,NA,false,false,
7411,f,audio-keyboard-response,105,1669898,0.0-25.0-0.5,10,tonic A4,2024-06-01 10:20:55,dbf4c01b3354d3453d67d51790ec2aaf,82.132.236.72,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:126.0) Gecko/20100101 Firefox/126.0,,Firefox,126.0,Windows,10.0,https://app.prolific.com/,"en-GB,en;q=0.5",azv8u4,fc_accents_32_1.mp3,forced_choice,,,,j,NA,false,false,
7461,j,audio-keyboard-response,106,1677578,0.0-25.0-0.6,10,tonic A4,2024-06-01 10:20:55,dbf4c01b3354d3453d67d51790ec2aaf,82.132.236.72,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:126.0) Gecko/20100101 Firefox/126.0,,Firefox,126.0,Windows,10.0,https://app.prolific.com/,"en-GB,en;q=0.5",azv8u4,fc_IC_accent_5_4.mp3,forced_choice,,,,NA,j,false,true,
6861,j,audio-keyboard-response,107,1684615,0.0-25.0-0.7,10,tonic A4,2024-06-01 10:20:55,dbf4c01b3354d3453d67d51790ec2aaf,82.132.236.72,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:126.0) Gecko/20100101 Firefox/126.0,,Firefox,126.0,Windows,10.0,https://app.prolific.com/,"en-GB,en;q=0.5",azv8u4,fc_IC_accent_5_1.mp3,forced_choice,,,,NA,j,false,true,
7731,f,audio-keyboard-response,108,1692339,0.0-25.0-0.8,10,tonic A4,2024-06-01 10:20:55,dbf4c01b3354d3453d67d51790ec2aaf,82.132.236.72,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:126.0) Gecko/20100101 Firefox/126.0,,Firefox,126.0,Windows,10.0,https://app.prolific.com/,"en-GB,en;q=0.5",azv8u4,fc_accents_54_4.mp3,forced_choice,,,,j,NA,false,false,
7731,j,audio-keyboard-response,109,1700236,0.0-25.0-0.9,10,tonic A4,2024-06-01 10:20:55,dbf4c01b3354d3453d67d51790ec2aaf,82.132.236.72,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:126.0) Gecko/20100101 Firefox/126.0,,Firefox,126.0,Windows,10.0,https://app.prolific.com/,"en-GB,en;q=0.5",azv8u4,fc_IC_default_3_1.mp3,forced_choice,,,,NA,f,false,false,
6989,f,audio-keyboard-response,110,1707446,0.0-25.0-0.10,10,tonic A4,2024-06-01 10:20:55,dbf4c01b3354d3453d67d51790ec2aaf,82.132.236.72,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:126.0) Gecko/20100101 Firefox/126.0,,Firefox,126.0,Windows,10.0,https://app.prolific.com/,"en-GB,en;q=0.5",azv8u4,fc_accents_56_3.mp3,forced_choice,,,,j,NA,false,false,
7629,f,audio-keyboard-response,111,1715269,0.0-25.0-0.11,10,tonic A4,2024-06-01 10:20:55,dbf4c01b3354d3453d67d51790ec2aaf,82.132.236.72,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:126.0) Gecko/20100101 Firefox/126.0,,Firefox,126.0,Windows,10.0,https://app.prolific.com/,"en-GB,en;q=0.5",azv8u4,fc_accents_54_3.mp3,forced_choice,,,,j,NA,false,false,
7261,j,audio-keyboard-response,112,1722768,0.0-25.0-0.12,10,tonic A4,2024-06-01 10:20:55,dbf4c01b3354d3453d67d51790ec2aaf,82.132.236.72,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:126.0) Gecko/20100101 Firefox/126.0,,Firefox,126.0,Windows,10.0,https://app.prolific.com/,"en-GB,en;q=0.5",azv8u4,fc_IC_accent_3_1.mp3,forced_choice,,,,NA,f,false,false,
7781,f,audio-keyboard-response,113,1730736,0.0-25.0-0.13,10,tonic A4,2024-06-01 10:20:55,dbf4c01b3354d3453d67d51790ec2aaf,82.132.236.72,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:126.0) Gecko/20100101 Firefox/126.0,,Firefox,126.0,Windows,10.0,https://app.prolific.com/,"en-GB,en;q=0.5",azv8u4,fc_accents_34_4.mp3,forced_choice,,,,j,NA,false,false,
8331,f,audio-keyboard-response,114,1740368,0.0-25.0-0.14,10,tonic A4,2024-06-01 10:20:55,dbf4c01b3354d3453d67d51790ec2aaf,82.132.236.72,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:126.0) Gecko/20100101 Firefox/126.0,,Firefox,126.0,Windows,10.0,https://app.prolific.com/,"en-GB,en;q=0.5",azv8u4,fc_IC_accent_5_3.mp3,forced_choice,,,,NA,j,false,false,
7451,j,audio-keyboard-response,115,1748008,0.0-25.0-0.15,10,tonic A4,2024-06-01 10:20:55,dbf4c01b3354d3453d67d51790ec2aaf,82.132.236.72,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:126.0) Gecko/20100101 Firefox/126.0,,Firefox,126.0,Windows,10.0,https://app.prolific.com/,"en-GB,en;q=0.5",azv8u4,fc_IC_default_5_1.mp3,forced_choice,,,,NA,j,false,true,
7571,f,audio-keyboard-response,116,1755783,0.0-25.0-0.16,10,tonic A4,2024-06-01 10:20:55,dbf4c01b3354d3453d67d51790ec2aaf,82.132.236.72,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:126.0) Gecko/20100101 Firefox/126.0,,Firefox,126.0,Windows,10.0,https://app.prolific.com/,"en-GB,en;q=0.5",azv8u4,fc_IC_default_5_2.mp3,forced_choice,,,,NA,j,false,false,
7600,j,audio-keyboard-response,117,1763547,0.0-25.0-0.17,10,tonic A4,2024-06-01 10:20:55,dbf4c01b3354d3453d67d51790ec2aaf,82.132.236.72,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:126.0) Gecko/20100101 Firefox/126.0,,Firefox,126.0,Windows,10.0,https://app.prolific.com/,"en-GB,en;q=0.5",azv8u4,fc_IC_accent_3_2.mp3,forced_choice,,,,NA,f,false,false,
7869,f,audio-keyboard-response,118,1771597,0.0-25.0-0.18,10,tonic A4,2024-06-01 10:20:55,dbf4c01b3354d3453d67d51790ec2aaf,82.132.236.72,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:126.0) Gecko/20100101 Firefox/126.0,,Firefox,126.0,Windows,10.0,https://app.prolific.com/,"en-GB,en;q=0.5",azv8u4,fc_accents_34_2.mp3,forced_choice,,,,j,NA,false,false,
