,rt,response,trial_type,trial_index,time_elapsed,internal_node_id,run_id,condition,recorded_at,source_code_version,ip,user_agent,device,browser,browser_version,platform,platform_version,referer,accept_language,subject,stimulus,task,correct,subtask,slider_start,accent,high_IC,accent_chosen,high_IC_chosen,question_order
926,9828.0,5,audio-slider-response,83,1361577,0.0-19.0-0.5,22,tonic G5,2024-05-31 11:22:53,ab8c78d7af27e364ce40308a28d3270a,94.2.106.224,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Safari/537.36",Macintosh,Chrome,116.0.0.0,OS X,10_15_7,https://app.prolific.com/,"en-GB,en-US;q=0.9,en;q=0.8",hlv1ng,agrammatical_2.mp3,grammar_learning,,,4.0,,,,,
927,9363.0,5,audio-slider-response,84,1370987,0.0-19.0-0.6,22,tonic G5,2024-05-31 11:22:53,ab8c78d7af27e364ce40308a28d3270a,94.2.106.224,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Safari/537.36",Macintosh,Chrome,116.0.0.0,OS X,10_15_7,https://app.prolific.com/,"en-GB,en-US;q=0.9,en;q=0.8",hlv1ng,agrammatical_6.mp3,grammar_learning,,,4.0,,,,,
928,6792.0,5,audio-slider-response,85,1377833,0.0-19.0-0.7,22,tonic G5,2024-05-31 11:22:53,ab8c78d7af27e364ce40308a28d3270a,94.2.106.224,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Safari/537.36",Macintosh,Chrome,116.0.0.0,OS X,10_15_7,https://app.prolific.com/,"en-GB,en-US;q=0.9,en;q=0.8",hlv1ng,agrammatical_8.mp3,grammar_learning,,,4.0,,,,,
929,7198.0,5,audio-slider-response,86,1385081,0.0-19.0-0.8,22,tonic G5,2024-05-31 11:22:53,ab8c78d7af27e364ce40308a28d3270a,94.2.106.224,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Safari/537.36",Macintosh,Chrome,116.0.0.0,OS X,10_15_7,https://app.prolific.com/,"en-GB,en-US;q=0.9,en;q=0.8",hlv1ng,agrammatical_5.mp3,grammar_learning,,,4.0,,,,,
930,5590.0,5,audio-slider-response,87,1390673,0.0-19.0-0.9,22,tonic G5,2024-05-31 11:22:53,ab8c78d7af27e364ce40308a28d3270a,94.2.106.224,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Safari/537.36",Macintosh,Chrome,116.0.0.0,OS X,10_15_7,https://app.prolific.com/,"en-GB,en-US;q=0.9,en;q=0.8",hlv1ng,grammatical_1.mp3,grammar_learning,,,4.0,,,,,
931,6182.0,5,audio-slider-response,88,1396859,0.0-19.0-0.10,22,tonic G5,2024-05-31 11:22:53,ab8c78d7af27e364ce40308a28d3270a,94.2.106.224,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Safari/537.36",Macintosh,Chrome,116.0.0.0,OS X,10_15_7,https://app.prolific.com/,"en-GB,en-US;q=0.9,en;q=0.8",hlv1ng,grammatical_8.mp3,grammar_learning,,,4.0,,,,,
932,4801.0,5,audio-slider-response,89,1401720,0.0-19.0-0.11,22,tonic G5,2024-05-31 11:22:53,ab8c78d7af27e364ce40308a28d3270a,94.2.106.224,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Safari/537.36",Macintosh,Chrome,116.0.0.0,OS X,10_15_7,https://app.prolific.com/,"en-GB,en-US;q=0.9,en;q=0.8",hlv1ng,grammatical_5.mp3,grammar_learning,,,4.0,,,,,
933,5468.0,3,audio-slider-response,90,1407238,0.0-19.0-0.12,22,tonic G5,2024-05-31 11:22:53,ab8c78d7af27e364ce40308a28d3270a,94.2.106.224,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Safari/537.36",Macintosh,Chrome,116.0.0.0,OS X,10_15_7,https://app.prolific.com/,"en-GB,en-US;q=0.9,en;q=0.8",hlv1ng,agrammatical_7.mp3,grammar_learning,,,4.0,,,,,
934,3901.0,5,audio-slider-response,91,1411188,0.0-19.0-0.13,22,tonic G5,2024-05-31 11:22:53,ab8c78d7af27e364ce40308a28d3270a,94.2.106.224,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Safari/537.36",Macintosh,Chrome,116.0.0.0,OS X,10_15_7,https://app.prolific.com/,"en-GB,en-US;q=0.9,en;q=0.8",hlv1ng,grammatical_3.mp3,grammar_learning,,,4.0,,,,,
935,5143.0,3,audio-slider-response,92,1416385,0.0-19.0-0.14,22,tonic G5,2024-05-31 11:22:53,ab8c78d7af27e364ce40308a28d3270a,94.2.106.224,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Safari/537.36",Macintosh,Chrome,116.0.0.0,OS X,10_15_7,https://app.prolific.com/,"en-GB,en-US;q=0.9,en;q=0.8",hlv1ng,agrammatical_3.mp3,grammar_learning,,,4.0,,,,,
936,7732.0,5,audio-slider-response,93,1424167,0.0-19.0-0.15,22,tonic G5,2024-05-31 11:22:53,ab8c78d7af27e364ce40308a28d3270a,94.2.106.224,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Safari/537.36",Macintosh,Chrome,116.0.0.0,OS X,10_15_7,https://app.prolific.com/,"en-GB,en-US;q=0.9,en;q=0.8",hlv1ng,agrammatical_1.mp3,grammar_learning,,,4.0,,,,,
937,6561.0,"{""prolific_id"":""beat""}",survey-html-form,94,1430732,0.0-20.0,22,tonic G5,2024-05-31 11:22:53,ab8c78d7af27e364ce40308a28d3270a,94.2.106.224,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Safari/537.36",Macintosh,Chrome,116.0.0.0,OS X,10_15_7,https://app.prolific.com/,"en-GB,en-US;q=0.9,en;q=0.8",hlv1ng,,,,,,,,,,
938,3887.0, ,html-keyboard-response,95,1434623,0.0-21.0,22,tonic G5,2024-05-31 11:22:53,ab8c78d7af27e364ce40308a28d3270a,94.2.106.224,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Safari/537.36",Macintosh,Chrome,116.0.0.0,OS X,10_15_7,https://app.prolific.com/,"en-GB,en-US;q=0.9,en;q=0.8",hlv1ng,"<p>In this part of the experiment, you will presented with two melodies in succession. 
    <p><b>Press the space bar to continue.</b></p>",,,,,,,,,
939,5120.0, ,html-keyboard-response,96,1439747,0.0-22.0,22,tonic G5,2024-05-31 11:22:53,ab8c78d7af27e364ce40308a28d3270a,94.2.106.224,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Safari/537.36",Macintosh,Chrome,116.0.0.0,OS X,10_15_7,https://app.prolific.com/,"en-GB,en-US;q=0.9,en;q=0.8",hlv1ng,"<p>The melodies are nearly identical, but have either an added accent or one different note. </p>
    <p><b>Press the space bar to continue.</b></p>",,,,,,,,,
940,3160.0, ,html-keyboard-response,97,1442910,0.0-23.0,22,tonic G5,2024-05-31 11:22:53,ab8c78d7af27e364ce40308a28d3270a,94.2.106.224,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Safari/537.36",Macintosh,Chrome,116.0.0.0,OS X,10_15_7,https://app.prolific.com/,"en-GB,en-US;q=0.9,en;q=0.8",hlv1ng,"<p>    Please choose the melody that <b>sounds better to you.</b></p>
    <p><b>Press the space bar to continue.</b></p>",,,,,,,,,
941,2988.0, ,html-keyboard-response,98,1445901,0.0-24.0,22,tonic G5,2024-05-31 11:22:53,ab8c78d7af27e364ce40308a28d3270a,94.2.106.224,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Safari/537.36",Macintosh,Chrome,116.0.0.0,OS X,10_15_7,https://app.prolific.com/,"en-GB,en-US;q=0.9,en;q=0.8",hlv1ng,There are <b>32 questions</b> in this section.,,,,,,,,,
942,5892.0,j,audio-keyboard-response,99,1451844,0.0-25.0-0.0,22,tonic G5,2024-05-31 11:22:53,ab8c78d7af27e364ce40308a28d3270a,94.2.106.224,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Safari/537.36",Macintosh,Chrome,116.0.0.0,OS X,10_15_7,https://app.prolific.com/,"en-GB,en-US;q=0.9,en;q=0.8",hlv1ng,fc_IC_default_5_2.mp3,forced_choice,,,,,j,False,True,
943,5584.0,f,audio-keyboard-response,100,1457486,0.0-25.0-0.1,22,tonic G5,2024-05-31 11:22:53,ab8c78d7af27e364ce40308a28d3270a,94.2.106.224,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Safari/537.36",Macintosh,Chrome,116.0.0.0,OS X,10_15_7,https://app.prolific.com/,"en-GB,en-US;q=0.9,en;q=0.8",hlv1ng,fc_accents_32_3.mp3,forced_choice,,,,j,,False,False,
944,5730.0,j,audio-keyboard-response,101,1463278,0.0-25.0-0.2,22,tonic G5,2024-05-31 11:22:53,ab8c78d7af27e364ce40308a28d3270a,94.2.106.224,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Safari/537.36",Macintosh,Chrome,116.0.0.0,OS X,10_15_7,https://app.prolific.com/,"en-GB,en-US;q=0.9,en;q=0.8",hlv1ng,fc_IC_accent_3_4.mp3,forced_choice,,,,,f,False,False,
945,8057.0,f,audio-keyboard-response,102,1471392,0.0-25.0-0.3,22,tonic G5,2024-05-31 11:22:53,ab8c78d7af27e364ce40308a28d3270a,94.2.106.224,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Safari/537.36",Macintosh,Chrome,116.0.0.0,OS X,10_15_7,https://app.prolific.com/,"en-GB,en-US;q=0.9,en;q=0.8",hlv1ng,fc_IC_accent_5_2.mp3,forced_choice,,,,,j,False,False,
946,6240.0,j,audio-keyboard-response,103,1477721,0.0-25.0-0.4,22,tonic G5,2024-05-31 11:22:53,ab8c78d7af27e364ce40308a28d3270a,94.2.106.224,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Safari/537.36",Macintosh,Chrome,116.0.0.0,OS X,10_15_7,https://app.prolific.com/,"en-GB,en-US;q=0.9,en;q=0.8",hlv1ng,fc_IC_default_3_4.mp3,forced_choice,,,,,f,False,False,
947,6159.0,f,audio-keyboard-response,104,1483935,0.0-25.0-0.5,22,tonic G5,2024-05-31 11:22:53,ab8c78d7af27e364ce40308a28d3270a,94.2.106.224,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Safari/537.36",Macintosh,Chrome,116.0.0.0,OS X,10_15_7,https://app.prolific.com/,"en-GB,en-US;q=0.9,en;q=0.8",hlv1ng,fc_accents_34_3.mp3,forced_choice,,,,j,,False,False,
948,5648.0,f,audio-keyboard-response,105,1489638,0.0-25.0-0.6,22,tonic G5,2024-05-31 11:22:53,ab8c78d7af27e364ce40308a28d3270a,94.2.106.224,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Safari/537.36",Macintosh,Chrome,116.0.0.0,OS X,10_15_7,https://app.prolific.com/,"en-GB,en-US;q=0.9,en;q=0.8",hlv1ng,fc_IC_accent_3_2.mp3,forced_choice,,,,,f,False,True,
949,7094.0,j,audio-keyboard-response,106,1496791,0.0-25.0-0.7,22,tonic G5,2024-05-31 11:22:53,ab8c78d7af27e364ce40308a28d3270a,94.2.106.224,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Safari/537.36",Macintosh,Chrome,116.0.0.0,OS X,10_15_7,https://app.prolific.com/,"en-GB,en-US;q=0.9,en;q=0.8",hlv1ng,fc_IC_default_3_1.mp3,forced_choice,,,,,f,False,False,
950,6554.0,j,audio-keyboard-response,107,1503401,0.0-25.0-0.8,22,tonic G5,2024-05-31 11:22:53,ab8c78d7af27e364ce40308a28d3270a,94.2.106.224,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Safari/537.36",Macintosh,Chrome,116.0.0.0,OS X,10_15_7,https://app.prolific.com/,"en-GB,en-US;q=0.9,en;q=0.8",hlv1ng,fc_IC_accent_5_1.mp3,forced_choice,,,,,j,False,True,
951,6049.0,f,audio-keyboard-response,108,1509499,0.0-25.0-0.9,22,tonic G5,2024-05-31 11:22:53,ab8c78d7af27e364ce40308a28d3270a,94.2.106.224,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Safari/537.36",Macintosh,Chrome,116.0.0.0,OS X,10_15_7,https://app.prolific.com/,"en-GB,en-US;q=0.9,en;q=0.8",hlv1ng,fc_accents_56_2.mp3,forced_choice,,,,j,,False,False,
952,5985.0,f,audio-keyboard-response,109,1515545,0.0-25.0-0.10,22,tonic G5,2024-05-31 11:22:53,ab8c78d7af27e364ce40308a28d3270a,94.2.106.224,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Safari/537.36",Macintosh,Chrome,116.0.0.0,OS X,10_15_7,https://app.prolific.com/,"en-GB,en-US;q=0.9,en;q=0.8",hlv1ng,fc_accents_34_4.mp3,forced_choice,,,,j,,False,False,
953,5294.0,f,audio-keyboard-response,110,1520902,0.0-25.0-0.11,22,tonic G5,2024-05-31 11:22:53,ab8c78d7af27e364ce40308a28d3270a,94.2.106.224,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Safari/537.36",Macintosh,Chrome,116.0.0.0,OS X,10_15_7,https://app.prolific.com/,"en-GB,en-US;q=0.9,en;q=0.8",hlv1ng,fc_accents_54_3.mp3,forced_choice,,,,j,,False,False,
954,6200.0,j,audio-keyboard-response,111,1527159,0.0-25.0-0.12,22,tonic G5,2024-05-31 11:22:53,ab8c78d7af27e364ce40308a28d3270a,94.2.106.224,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Safari/537.36",Macintosh,Chrome,116.0.0.0,OS X,10_15_7,https://app.prolific.com/,"en-GB,en-US;q=0.9,en;q=0.8",hlv1ng,fc_IC_default_3_2.mp3,forced_choice,,,,,f,False,False,
955,5126.0,f,audio-keyboard-response,112,1532339,0.0-25.0-0.13,22,tonic G5,2024-05-31 11:22:53,ab8c78d7af27e364ce40308a28d3270a,94.2.106.224,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Safari/537.36",Macintosh,Chrome,116.0.0.0,OS X,10_15_7,https://app.prolific.com/,"en-GB,en-US;q=0.9,en;q=0.8",hlv1ng,fc_accents_32_4.mp3,forced_choice,,,,j,,False,False,
956,5474.0,f,audio-keyboard-response,113,1537876,0.0-25.0-0.14,22,tonic G5,2024-05-31 11:22:53,ab8c78d7af27e364ce40308a28d3270a,94.2.106.224,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Safari/537.36",Macintosh,Chrome,116.0.0.0,OS X,10_15_7,https://app.prolific.com/,"en-GB,en-US;q=0.9,en;q=0.8",hlv1ng,fc_accents_34_1.mp3,forced_choice,,,,j,,False,False,
957,6415.0,j,audio-keyboard-response,114,1544342,0.0-25.0-0.15,22,tonic G5,2024-05-31 11:22:53,ab8c78d7af27e364ce40308a28d3270a,94.2.106.224,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Safari/537.36",Macintosh,Chrome,116.0.0.0,OS X,10_15_7,https://app.prolific.com/,"en-GB,en-US;q=0.9,en;q=0.8",hlv1ng,fc_IC_default_5_4.mp3,forced_choice,,,,,j,False,True,
958,6153.0,j,audio-keyboard-response,115,1550555,0.0-25.0-0.16,22,tonic G5,2024-05-31 11:22:53,ab8c78d7af27e364ce40308a28d3270a,94.2.106.224,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Safari/537.36",Macintosh,Chrome,116.0.0.0,OS X,10_15_7,https://app.prolific.com/,"en-GB,en-US;q=0.9,en;q=0.8",hlv1ng,fc_IC_default_5_1.mp3,forced_choice,,,,,j,False,True,
959,4569.0,f,audio-keyboard-response,116,1555130,0.0-25.0-0.17,22,tonic G5,2024-05-31 11:22:53,ab8c78d7af27e364ce40308a28d3270a,94.2.106.224,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Safari/537.36",Macintosh,Chrome,116.0.0.0,OS X,10_15_7,https://app.prolific.com/,"en-GB,en-US;q=0.9,en;q=0.8",hlv1ng,fc_accents_32_1.mp3,forced_choice,,,,j,,False,False,
960,6699.0,j,audio-keyboard-response,117,1561889,0.0-25.0-0.18,22,tonic G5,2024-05-31 11:22:53,ab8c78d7af27e364ce40308a28d3270a,94.2.106.224,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Safari/537.36",Macintosh,Chrome,116.0.0.0,OS X,10_15_7,https://app.prolific.com/,"en-GB,en-US;q=0.9,en;q=0.8",hlv1ng,fc_IC_default_5_3.mp3,forced_choice,,,,,j,False,True,
961,4975.0,f,audio-keyboard-response,118,1566922,0.0-25.0-0.19,22,tonic G5,2024-05-31 11:22:53,ab8c78d7af27e364ce40308a28d3270a,94.2.106.224,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Safari/537.36",Macintosh,Chrome,116.0.0.0,OS X,10_15_7,https://app.prolific.com/,"en-GB,en-US;q=0.9,en;q=0.8",hlv1ng,fc_accents_56_3.mp3,forced_choice,,,,j,,False,False,
962,5561.0,f,audio-keyboard-response,119,1572542,0.0-25.0-0.20,22,tonic G5,2024-05-31 11:22:53,ab8c78d7af27e364ce40308a28d3270a,94.2.106.224,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Safari/537.36",Macintosh,Chrome,116.0.0.0,OS X,10_15_7,https://app.prolific.com/,"en-GB,en-US;q=0.9,en;q=0.8",hlv1ng,fc_accents_32_2.mp3,forced_choice,,,,j,,False,False,
963,4336.0,f,audio-keyboard-response,120,1576927,0.0-25.0-0.21,22,tonic G5,2024-05-31 11:22:53,ab8c78d7af27e364ce40308a28d3270a,94.2.106.224,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Safari/537.36",Macintosh,Chrome,116.0.0.0,OS X,10_15_7,https://app.prolific.com/,"en-GB,en-US;q=0.9,en;q=0.8",hlv1ng,fc_accents_56_1.mp3,forced_choice,,,,j,,False,False,
964,5050.0,f,audio-keyboard-response,121,1582028,0.0-25.0-0.22,22,tonic G5,2024-05-31 11:22:53,ab8c78d7af27e364ce40308a28d3270a,94.2.106.224,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Safari/537.36",Macintosh,Chrome,116.0.0.0,OS X,10_15_7,https://app.prolific.com/,"en-GB,en-US;q=0.9,en;q=0.8",hlv1ng,fc_accents_54_1.mp3,forced_choice,,,,j,,False,False,
965,6902.0,j,audio-keyboard-response,122,1588996,0.0-25.0-0.23,22,tonic G5,2024-05-31 11:22:53,ab8c78d7af27e364ce40308a28d3270a,94.2.106.224,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Safari/537.36",Macintosh,Chrome,116.0.0.0,OS X,10_15_7,https://app.prolific.com/,"en-GB,en-US;q=0.9,en;q=0.8",hlv1ng,fc_IC_accent_3_1.mp3,forced_choice,,,,,f,False,False,
966,5137.0,f,audio-keyboard-response,123,1594139,0.0-25.0-0.24,22,tonic G5,2024-05-31 11:22:53,ab8c78d7af27e364ce40308a28d3270a,94.2.106.224,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Safari/537.36",Macintosh,Chrome,116.0.0.0,OS X,10_15_7,https://app.prolific.com/,"en-GB,en-US;q=0.9,en;q=0.8",hlv1ng,fc_accents_56_4.mp3,forced_choice,,,,j,,False,False,
967,5317.0,j,audio-keyboard-response,124,1599514,0.0-25.0-0.25,22,tonic G5,2024-05-31 11:22:53,ab8c78d7af27e364ce40308a28d3270a,94.2.106.224,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Safari/537.36",Macintosh,Chrome,116.0.0.0,OS X,10_15_7,https://app.prolific.com/,"en-GB,en-US;q=0.9,en;q=0.8",hlv1ng,fc_IC_accent_5_4.mp3,forced_choice,,,,,j,False,True,
968,4209.0,f,audio-keyboard-response,125,1603783,0.0-25.0-0.26,22,tonic G5,2024-05-31 11:22:53,ab8c78d7af27e364ce40308a28d3270a,94.2.106.224,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Safari/537.36",Macintosh,Chrome,116.0.0.0,OS X,10_15_7,https://app.prolific.com/,"en-GB,en-US;q=0.9,en;q=0.8",hlv1ng,fc_accents_34_2.mp3,forced_choice,,,,j,,False,False,
969,4807.0,j,audio-keyboard-response,126,1608638,0.0-25.0-0.27,22,tonic G5,2024-05-31 11:22:53,ab8c78d7af27e364ce40308a28d3270a,94.2.106.224,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Safari/537.36",Macintosh,Chrome,116.0.0.0,OS X,10_15_7,https://app.prolific.com/,"en-GB,en-US;q=0.9,en;q=0.8",hlv1ng,fc_IC_accent_5_3.mp3,forced_choice,,,,,j,False,True,
970,6542.0,j,audio-keyboard-response,127,1615232,0.0-25.0-0.28,22,tonic G5,2024-05-31 11:22:53,ab8c78d7af27e364ce40308a28d3270a,94.2.106.224,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Safari/537.36",Macintosh,Chrome,116.0.0.0,OS X,10_15_7,https://app.prolific.com/,"en-GB,en-US;q=0.9,en;q=0.8",hlv1ng,fc_IC_accent_3_3.mp3,forced_choice,,,,,f,False,False,
971,7901.0,j,audio-keyboard-response,128,1623191,0.0-25.0-0.29,22,tonic G5,2024-05-31 11:22:53,ab8c78d7af27e364ce40308a28d3270a,94.2.106.224,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Safari/537.36",Macintosh,Chrome,116.0.0.0,OS X,10_15_7,https://app.prolific.com/,"en-GB,en-US;q=0.9,en;q=0.8",hlv1ng,fc_IC_default_3_3.mp3,forced_choice,,,,,f,False,False,
972,5364.0,f,audio-keyboard-response,129,1628557,0.0-25.0-0.30,22,tonic G5,2024-05-31 11:22:53,ab8c78d7af27e364ce40308a28d3270a,94.2.106.224,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Safari/537.36",Macintosh,Chrome,116.0.0.0,OS X,10_15_7,https://app.prolific.com/,"en-GB,en-US;q=0.9,en;q=0.8",hlv1ng,fc_accents_54_4.mp3,forced_choice,,,,j,,False,False,
973,4772.0,f,audio-keyboard-response,130,1633382,0.0-25.0-0.31,22,tonic G5,2024-05-31 11:22:53,ab8c78d7af27e364ce40308a28d3270a,94.2.106.224,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Safari/537.36",Macintosh,Chrome,116.0.0.0,OS X,10_15_7,https://app.prolific.com/,"en-GB,en-US;q=0.9,en;q=0.8",hlv1ng,fc_accents_54_2.mp3,forced_choice,,,,j,,False,False,
974,3727.0, ,html-keyboard-response,131,1637113,0.0-26.0,22,tonic G5,2024-05-31 11:22:53,ab8c78d7af27e364ce40308a28d3270a,94.2.106.224,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Safari/537.36",Macintosh,Chrome,116.0.0.0,OS X,10_15_7,https://app.prolific.com/,"en-GB,en-US;q=0.9,en;q=0.8",hlv1ng,"<p>You have completed all the listening in this experiment. The remaining questions about your background
          will help us better understand your responses. You can skip any question that you do not wish to answer. </p>
          <p> <b> Press the space bar to continue. </b></p>",,,,,,,,,
975,3589.0,"{""HeadphoneUse"":""No, I used computer speakers""}",survey-multi-choice,132,1640714,0.0-27.0,22,tonic G5,2024-05-31 11:22:53,ab8c78d7af27e364ce40308a28d3270a,94.2.106.224,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Safari/537.36",Macintosh,Chrome,116.0.0.0,OS X,10_15_7,https://app.prolific.com/,"en-GB,en-US;q=0.9,en;q=0.8",hlv1ng,,survey,,,,,,,,[0]
976,6396.0,"{""age"":""1988"",""country"":""uk"",""language"":""English""}",survey-html-form,133,1647118,0.0-28.0,22,tonic G5,2024-05-31 11:22:53,ab8c78d7af27e364ce40308a28d3270a,94.2.106.224,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Safari/537.36",Macintosh,Chrome,116.0.0.0,OS X,10_15_7,https://app.prolific.com/,"en-GB,en-US;q=0.9,en;q=0.8",hlv1ng,,survey,,,,,,,,
