rt,response,trial_type,trial_index,time_elapsed,internal_node_id,run_id,condition,recorded_at,source_code_version,ip,user_agent,device,browser,browser_version,platform,platform_version,referer,accept_language,subject,stimulus,task,correct,subtask,slider_start,accent,high_IC,accent_chosen,high_IC_chosen,question_order
5790,j,audio-keyboard-response,115,1812901,0.0-25.0-0.15,16,tonic E5,2024-06-02 15:59:28,ecb3e64ed8cd71acc3b73d1b8ab0c1b0,136.34.152.33,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9",opwoxj,fc_IC_default_5_4.mp3,forced_choice,,,,NA,j,false,true,
5320,f,audio-keyboard-response,116,1818300,0.0-25.0-0.16,16,tonic E5,2024-06-02 15:59:28,ecb3e64ed8cd71acc3b73d1b8ab0c1b0,136.34.152.33,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9",opwoxj,fc_accents_32_2.mp3,forced_choice,,,,j,NA,false,false,
6330,j,audio-keyboard-response,117,1824716,0.0-25.0-0.17,16,tonic E5,2024-06-02 15:59:28,ecb3e64ed8cd71acc3b73d1b8ab0c1b0,136.34.152.33,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9",opwoxj,fc_accents_34_3.mp3,forced_choice,,,,j,NA,true,false,
5288,f,audio-keyboard-response,118,1830078,0.0-25.0-0.18,16,tonic E5,2024-06-02 15:59:28,ecb3e64ed8cd71acc3b73d1b8ab0c1b0,136.34.152.33,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9",opwoxj,fc_accents_32_3.mp3,forced_choice,,,,j,NA,false,false,
5820,j,audio-keyboard-response,119,1836013,0.0-25.0-0.19,16,tonic E5,2024-06-02 15:59:28,ecb3e64ed8cd71acc3b73d1b8ab0c1b0,136.34.152.33,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9",opwoxj,fc_IC_accent_3_1.mp3,forced_choice,,,,NA,f,false,false,
5880,f,audio-keyboard-response,120,1841980,0.0-25.0-0.20,16,tonic E5,2024-06-02 15:59:28,ecb3e64ed8cd71acc3b73d1b8ab0c1b0,136.34.152.33,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9",opwoxj,fc_IC_accent_5_4.mp3,forced_choice,,,,NA,j,false,false,
5660,j,audio-keyboard-response,121,1847703,0.0-25.0-0.21,16,tonic E5,2024-06-02 15:59:28,ecb3e64ed8cd71acc3b73d1b8ab0c1b0,136.34.152.33,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9",opwoxj,fc_accents_34_2.mp3,forced_choice,,,,j,NA,true,false,
5700,j,audio-keyboard-response,122,1853489,0.0-25.0-0.22,16,tonic E5,2024-06-02 15:59:28,ecb3e64ed8cd71acc3b73d1b8ab0c1b0,136.34.152.33,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9",opwoxj,fc_accents_54_3.mp3,forced_choice,,,,j,NA,true,false,
6600,f,audio-keyboard-response,123,1860187,0.0-25.0-0.23,16,tonic E5,2024-06-02 15:59:28,ecb3e64ed8cd71acc3b73d1b8ab0c1b0,136.34.152.33,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9",opwoxj,fc_IC_default_3_4.mp3,forced_choice,,,,NA,f,false,true,
5782,j,audio-keyboard-response,124,1866084,0.0-25.0-0.24,16,tonic E5,2024-06-02 15:59:28,ecb3e64ed8cd71acc3b73d1b8ab0c1b0,136.34.152.33,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9",opwoxj,fc_accents_56_1.mp3,forced_choice,,,,j,NA,true,false,
5779,j,audio-keyboard-response,125,1871999,0.0-25.0-0.25,16,tonic E5,2024-06-02 15:59:28,ecb3e64ed8cd71acc3b73d1b8ab0c1b0,136.34.152.33,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9",opwoxj,fc_IC_accent_5_1.mp3,forced_choice,,,,NA,j,false,true,
5590,j,audio-keyboard-response,126,1877666,0.0-25.0-0.26,16,tonic E5,2024-06-02 15:59:28,ecb3e64ed8cd71acc3b73d1b8ab0c1b0,136.34.152.33,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9",opwoxj,fc_accents_32_4.mp3,forced_choice,,,,j,NA,true,false,
5341,j,audio-keyboard-response,127,1883091,0.0-25.0-0.27,16,tonic E5,2024-06-02 15:59:28,ecb3e64ed8cd71acc3b73d1b8ab0c1b0,136.34.152.33,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9",opwoxj,fc_accents_56_3.mp3,forced_choice,,,,j,NA,true,false,
6052,j,audio-keyboard-response,128,1889149,0.0-25.0-0.28,16,tonic E5,2024-06-02 15:59:28,ecb3e64ed8cd71acc3b73d1b8ab0c1b0,136.34.152.33,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9",opwoxj,fc_accents_32_1.mp3,forced_choice,,,,j,NA,true,false,
5361,j,audio-keyboard-response,129,1894518,0.0-25.0-0.29,16,tonic E5,2024-06-02 15:59:28,ecb3e64ed8cd71acc3b73d1b8ab0c1b0,136.34.152.33,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9",opwoxj,fc_accents_54_4.mp3,forced_choice,,,,j,NA,true,false,
5030,j,audio-keyboard-response,130,1899625,0.0-25.0-0.30,16,tonic E5,2024-06-02 15:59:28,ecb3e64ed8cd71acc3b73d1b8ab0c1b0,136.34.152.33,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9",opwoxj,fc_IC_accent_3_2.mp3,forced_choice,,,,NA,f,false,false,
5259,j,audio-keyboard-response,131,1905059,0.0-25.0-0.31,16,tonic E5,2024-06-02 15:59:28,ecb3e64ed8cd71acc3b73d1b8ab0c1b0,136.34.152.33,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9",opwoxj,fc_IC_default_5_2.mp3,forced_choice,,,,NA,j,false,true,
4729, ,html-keyboard-response,132,1909794,0.0-26.0,16,tonic E5,2024-06-02 15:59:28,ecb3e64ed8cd71acc3b73d1b8ab0c1b0,136.34.152.33,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9",opwoxj,"<p>You have completed all the listening in this experiment. The remaining questions about your background
          will help us better understand your responses. You can skip any question that you do not wish to answer. </p>
          <p> <b> Press the space bar to continue. </b></p>",,,,,,,,,
6236,"{""HeadphoneUse"":""Yes, I used headphones""}",survey-multi-choice,133,1916039,0.0-27.0,16,tonic E5,2024-06-02 15:59:28,ecb3e64ed8cd71acc3b73d1b8ab0c1b0,136.34.152.33,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9",opwoxj,,survey,,,,,,,,[0]
13754,"{""age"":""1972"",""country"":""United States"",""language"":""English""}",survey-html-form,134,1929805,0.0-28.0,16,tonic E5,2024-06-02 15:59:28,ecb3e64ed8cd71acc3b73d1b8ab0c1b0,136.34.152.33,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9",opwoxj,,survey,,,,,,,,
1681,"{""Gender"":""Male""}",survey-multi-choice,135,1931491,0.0-29.0,16,tonic E5,2024-06-02 15:59:28,ecb3e64ed8cd71acc3b73d1b8ab0c1b0,136.34.152.33,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9",opwoxj,,survey,,,,,,,,[0]
12202,"{""Colors"":[""Rock"",""Jazz"",""Metal""]}",survey-multi-select,136,1943711,0.0-30.0,16,tonic E5,2024-06-02 15:59:28,ecb3e64ed8cd71acc3b73d1b8ab0c1b0,136.34.152.33,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9",opwoxj,,,,,,,,,,[0]
15426,"{""HearingImpairment"":""No"",""PerfectPitch"":""I'm not sure"",""Singing"":""Yes""}",survey-multi-choice,137,1959144,0.0-31.0,16,tonic E5,2024-06-02 15:59:28,ecb3e64ed8cd71acc3b73d1b8ab0c1b0,136.34.152.33,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9",opwoxj,,survey,,,,,,,,"[0,1,2]"
27022,"{""PracticeHours"":""30 minutes-1 hour"",""TrainingYears"":""7-10 years"",""TrainingType"":""I taught myself"",""Expertise"":""Advanced"",""NonWesternTraining"":""Yes""}",survey-multi-choice,138,1986176,0.0-32.0,16,tonic E5,2024-06-02 15:59:28,ecb3e64ed8cd71acc3b73d1b8ab0c1b0,136.34.152.33,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9",opwoxj,,survey,,,,,,,,"[0,1,2,3,4]"
4987,"{""TrainingStart"":""10-15""}",survey-multi-choice,139,1991169,0.0-33.0,16,tonic E5,2024-06-02 15:59:28,ecb3e64ed8cd71acc3b73d1b8ab0c1b0,136.34.152.33,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9",opwoxj,,survey,,,,,,,,[0]
15411,0,html-button-response,140,2006591,0.0-34.0,16,tonic E5,2024-06-02 15:59:28,ecb3e64ed8cd71acc3b73d1b8ab0c1b0,136.34.152.33,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9",opwoxj,"You have reached the end of the experiment. Your completion code is <b>C1AWH3EX</b>.
    <p>For questions or concerns, please write to <b>haiqin.zhang@ens.psl.eu.</b></p>
    Thank you for your participation!
  ",,,,,,,,,
35257,"{""prolific_id"":""5e2bc60977d2c7208b30a554""}",survey-html-form,0,35260,0.0-0.0,15,tonic E5,2024-06-02 15:59:23,ecb3e64ed8cd71acc3b73d1b8ab0c1b0,97.85.142.109,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9",879vr1,,,,,,,,,,
4524, ,html-keyboard-response,1,39786,0.0-1.0,15,tonic E5,2024-06-02 15:59:23,ecb3e64ed8cd71acc3b73d1b8ab0c1b0,97.85.142.109,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9",879vr1,"
    <p>Please complete the experiment in a quiet place.
      We highly recommend using headphones.</p>

    </p align = 'justify'> <b>Press the space bar to proceed.</b> </p>",,,,,,,,,
3379, ,html-keyboard-response,2,43165,0.0-2.0,15,tonic E5,2024-06-02 15:59:23,ecb3e64ed8cd71acc3b73d1b8ab0c1b0,97.85.142.109,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9",879vr1,"
    <p>A series of soundchecks will now be played to help you adjust the volume
      to a comfortable level. </p>

    </p align = 'justify'> <b>Press the space bar to proceed.</b> </p>",,,,,,,,,
6701,0,audio-button-response,3,50192,0.0-3.0-0.0,15,tonic E5,2024-06-02 15:59:23,ecb3e64ed8cd71acc3b73d1b8ab0c1b0,97.85.142.109,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9",879vr1,grammatical_1.mp3,,,,,,,,,
5048,1,audio-button-response,4,55243,0.0-3.1-0.1,15,tonic E5,2024-06-02 15:59:23,ecb3e64ed8cd71acc3b73d1b8ab0c1b0,97.85.142.109,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9",879vr1,grammatical_1.mp3,,,,,,,,,
10772, ,html-keyboard-response,5,66016,0.0-4.0,15,tonic E5,2024-06-02 15:59:23,ecb3e64ed8cd71acc3b73d1b8ab0c1b0,97.85.142.109,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9",879vr1,"<p width = 300 px>
    You will now hear two melodies in succession. 
    The notes in each melody are the same, but there is an accent on one note for one of the melodies. 
    <b>Listen for which melody has the accent.</b>
    </p>
    
    Press the space bar to continue.",,,,,,,,,
5617, ,html-keyboard-response,6,71633,0.0-5.0,15,tonic E5,2024-06-02 15:59:23,ecb3e64ed8cd71acc3b73d1b8ab0c1b0,97.85.142.109,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9",879vr1,"<p width = 300 px>
    <b>You must score at least 2/3 to proceed with the experiment.</b>
    </p>
    
    Press the space bar to continue.",,,,,,,,,
7629,1,audio-button-response,7,79344,0.0-6.0,15,tonic E5,2024-06-02 15:59:23,ecb3e64ed8cd71acc3b73d1b8ab0c1b0,97.85.142.109,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9",879vr1,fc_accents_32_1.mp3,soundcheck,true,,,,,,,
1631, ,html-keyboard-response,8,80976,0.0-7.0,15,tonic E5,2024-06-02 15:59:23,ecb3e64ed8cd71acc3b73d1b8ab0c1b0,97.85.142.109,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9",879vr1,<p>Correct!</p> Press the space bar to continue.,,,,,,,,,
6381,1,audio-button-response,9,87476,0.0-8.0,15,tonic E5,2024-06-02 15:59:23,ecb3e64ed8cd71acc3b73d1b8ab0c1b0,97.85.142.109,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9",879vr1,fc_accents_56_4.mp3,soundcheck,true,,,,,,,
1384, ,html-keyboard-response,10,88860,0.0-9.0,15,tonic E5,2024-06-02 15:59:23,ecb3e64ed8cd71acc3b73d1b8ab0c1b0,97.85.142.109,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9",879vr1,<p>Correct!</p> Press the space bar to continue.,,,,,,,,,
5392,1,audio-button-response,11,94320,0.0-10.0,15,tonic E5,2024-06-02 15:59:23,ecb3e64ed8cd71acc3b73d1b8ab0c1b0,97.85.142.109,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9",879vr1,fc_accents_54_4.mp3,soundcheck,true,,,,,,,
1359, ,html-keyboard-response,12,95680,0.0-11.0,15,tonic E5,2024-06-02 15:59:23,ecb3e64ed8cd71acc3b73d1b8ab0c1b0,97.85.142.109,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9",879vr1,<p>Correct!</p> Press the space bar to continue.,,,,,,,,,
12065, ,html-keyboard-response,13,107746,0.0-12.0,15,tonic E5,2024-06-02 15:59:23,ecb3e64ed8cd71acc3b73d1b8ab0c1b0,97.85.142.109,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9",879vr1,"If you got <b>less than 2/3</b> of the previous soundcheck questions correct, <b>we unfortunately cannot use your data or pay you</b>. Please exit the experiment now.
    
    <p>If you got <b>more than 2/3</b> correct, press the space bar to continue</p>.",,,,,,,,,
8766, ,html-keyboard-response,14,116513,0.0-13.0,15,tonic E5,2024-06-02 15:59:23,ecb3e64ed8cd71acc3b73d1b8ab0c1b0,97.85.142.109,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9",879vr1,"<p>Please listen carefully to the following set of melodies. 
      You will occassionally be asked some basic questions about some of the melodies to check your attention level. </p>
    <p><b>Press the space bar to continue.</b></p>",,,,,,,,,
6845, ,html-keyboard-response,15,123359,0.0-14.0,15,tonic E5,2024-06-02 15:59:23,ecb3e64ed8cd71acc3b73d1b8ab0c1b0,97.85.142.109,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9",879vr1,"<p>The attention questions vary in difficulty, but you must get at least some questions correct for us to pay you.</p>
    <p><b>Press the space bar to continue.</b></p>",,,,,,,,,
2410, ,html-keyboard-response,16,125770,0.0-15.0,15,tonic E5,2024-06-02 15:59:23,ecb3e64ed8cd71acc3b73d1b8ab0c1b0,97.85.142.109,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9",879vr1,"
    This part of the experiment should take <b>15-20 minutes</b>. 
    <p><b>Press the space bar to begin.</b></p>",,,,,,,,,
null,null,audio-keyboard-response,17,151167,0.0-16.0-0.0,15,tonic E5,2024-06-02 15:59:23,ecb3e64ed8cd71acc3b73d1b8ab0c1b0,97.85.142.109,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9",879vr1,"[""exposure_4s_37.mp3""]",exposure,,exp_noresponse,,,,,,
null,null,audio-keyboard-response,18,176503,0.0-16.0-1.0,15,tonic E5,2024-06-02 15:59:23,ecb3e64ed8cd71acc3b73d1b8ab0c1b0,97.85.142.109,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9",879vr1,"[""exposure_4s_27.mp3""]",exposure,,exp_noresponse,,,,,,
null,null,audio-keyboard-response,19,200494,0.0-16.0-2.0,15,tonic E5,2024-06-02 15:59:23,ecb3e64ed8cd71acc3b73d1b8ab0c1b0,97.85.142.109,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9",879vr1,"[""exposure_4s_11.mp3""]",exposure,,exp_noresponse,,,,,,
null,null,audio-keyboard-response,20,224492,0.0-16.0-3.0,15,tonic E5,2024-06-02 15:59:23,ecb3e64ed8cd71acc3b73d1b8ab0c1b0,97.85.142.109,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9",879vr1,"[""exposure_4s_16.mp3""]",exposure,,exp_noresponse,,,,,,
null,null,audio-keyboard-response,21,248644,0.0-16.0-4.0,15,tonic E5,2024-06-02 15:59:23,ecb3e64ed8cd71acc3b73d1b8ab0c1b0,97.85.142.109,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9",879vr1,"[""exposure_4s_10.mp3""]",exposure,,exp_noresponse,,,,,,
null,null,audio-keyboard-response,22,272709,0.0-16.0-5.0,15,tonic E5,2024-06-02 15:59:23,ecb3e64ed8cd71acc3b73d1b8ab0c1b0,97.85.142.109,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9",879vr1,"[""exposure_4s_38.mp3""]",exposure,,exp_noresponse,,,,,,
null,null,audio-keyboard-response,23,297321,0.0-16.0-6.0,15,tonic E5,2024-06-02 15:59:23,ecb3e64ed8cd71acc3b73d1b8ab0c1b0,97.85.142.109,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9",879vr1,"[""exposure_4s_23.mp3""]",exposure,,exp_noresponse,,,,,,
null,null,audio-keyboard-response,24,320476,0.0-16.0-7.0,15,tonic E5,2024-06-02 15:59:23,ecb3e64ed8cd71acc3b73d1b8ab0c1b0,97.85.142.109,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9",879vr1,"[""exposure_4s_18.mp3""]",exposure,,exp_noresponse,,,,,,
null,null,audio-keyboard-response,25,344499,0.0-16.0-8.0,15,tonic E5,2024-06-02 15:59:23,ecb3e64ed8cd71acc3b73d1b8ab0c1b0,97.85.142.109,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9",879vr1,"[""exposure_4s_2.mp3""]",exposure,,exp_noresponse,,,,,,
