rt,response,trial_type,trial_index,time_elapsed,internal_node_id,run_id,condition,recorded_at,source_code_version,ip,user_agent,device,browser,browser_version,platform,platform_version,referer,accept_language,subject,stimulus,task,correct,subtask,slider_start,accent,high_IC,accent_chosen,high_IC_chosen,question_order
7051,j,audio-keyboard-response,126,1880668,0.0-25.0-0.26,3,tonic G4,2024-04-30 12:07:05,82b5fab46a22c85f845190e7e39286c1,2.87.97.115,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36",WebKit,Chrome,124.0.0.0,Windows,10.0,https://app.prolific.com/,"el-GR,el;q=0.9",a237ah,fc_IC_accent_5_1.mp3,forced_choice,,,,NA,j,false,true,
6619,f,audio-keyboard-response,127,1887605,0.0-25.0-0.27,3,tonic G4,2024-04-30 12:07:05,82b5fab46a22c85f845190e7e39286c1,2.87.97.115,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36",WebKit,Chrome,124.0.0.0,Windows,10.0,https://app.prolific.com/,"el-GR,el;q=0.9",a237ah,fc_accents_34_3.mp3,forced_choice,,,,j,NA,false,false,
5960,j,audio-keyboard-response,128,1895921,0.0-25.0-0.28,3,tonic G4,2024-04-30 12:07:05,82b5fab46a22c85f845190e7e39286c1,2.87.97.115,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36",WebKit,Chrome,124.0.0.0,Windows,10.0,https://app.prolific.com/,"el-GR,el;q=0.9",a237ah,fc_accents_54_1.mp3,forced_choice,,,,j,NA,true,false,
5891,j,audio-keyboard-response,129,1902082,0.0-25.0-0.29,3,tonic G4,2024-04-30 12:07:05,82b5fab46a22c85f845190e7e39286c1,2.87.97.115,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36",WebKit,Chrome,124.0.0.0,Windows,10.0,https://app.prolific.com/,"el-GR,el;q=0.9",a237ah,fc_accents_34_1.mp3,forced_choice,,,,j,NA,true,false,
6501,j,audio-keyboard-response,130,1908877,0.0-25.0-0.30,3,tonic G4,2024-04-30 12:07:05,82b5fab46a22c85f845190e7e39286c1,2.87.97.115,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36",WebKit,Chrome,124.0.0.0,Windows,10.0,https://app.prolific.com/,"el-GR,el;q=0.9",a237ah,fc_accents_32_4.mp3,forced_choice,,,,j,NA,true,false,
5432,f,audio-keyboard-response,131,1914560,0.0-25.0-0.31,3,tonic G4,2024-04-30 12:07:05,82b5fab46a22c85f845190e7e39286c1,2.87.97.115,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36",WebKit,Chrome,124.0.0.0,Windows,10.0,https://app.prolific.com/,"el-GR,el;q=0.9",a237ah,fc_IC_accent_5_3.mp3,forced_choice,,,,NA,j,false,false,
13939, ,html-keyboard-response,132,1928508,0.0-26.0,3,tonic G4,2024-04-30 12:07:05,82b5fab46a22c85f845190e7e39286c1,2.87.97.115,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36",WebKit,Chrome,124.0.0.0,Windows,10.0,https://app.prolific.com/,"el-GR,el;q=0.9",a237ah,"<p>You have completed all the listening in this experiment. The remaining questions about your background
          will help us better understand your responses. You can skip any question that you do not wish to answer. </p>
          <p> <b> Press the space bar to continue. </b></p>",,,,,,,,,
6261,"{""HeadphoneUse"":""No, I used computer speakers""}",survey-multi-choice,133,1934775,0.0-27.0,3,tonic G4,2024-04-30 12:07:05,82b5fab46a22c85f845190e7e39286c1,2.87.97.115,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36",WebKit,Chrome,124.0.0.0,Windows,10.0,https://app.prolific.com/,"el-GR,el;q=0.9",a237ah,,survey,,,,,,,,[0]
41765,"{""age"":""2000"",""country"":""greece"",""language"":""albanian, greek""}",survey-html-form,134,1976550,0.0-28.0,3,tonic G4,2024-04-30 12:07:05,82b5fab46a22c85f845190e7e39286c1,2.87.97.115,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36",WebKit,Chrome,124.0.0.0,Windows,10.0,https://app.prolific.com/,"el-GR,el;q=0.9",a237ah,,survey,,,,,,,,
3238,"{""Gender"":""Female""}",survey-multi-choice,135,1979800,0.0-29.0,3,tonic G4,2024-04-30 12:07:05,82b5fab46a22c85f845190e7e39286c1,2.87.97.115,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36",WebKit,Chrome,124.0.0.0,Windows,10.0,https://app.prolific.com/,"el-GR,el;q=0.9",a237ah,,survey,,,,,,,,[0]
22771,"{""Colors"":[""Pop"",""Hip-hop""]}",survey-multi-select,136,2002594,0.0-30.0,3,tonic G4,2024-04-30 12:07:05,82b5fab46a22c85f845190e7e39286c1,2.87.97.115,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36",WebKit,Chrome,124.0.0.0,Windows,10.0,https://app.prolific.com/,"el-GR,el;q=0.9",a237ah,,,,,,,,,,[0]
29119,"{""HearingImpairment"":""No"",""PerfectPitch"":""I'm not sure"",""Singing"":""I'm not sure""}",survey-multi-choice,137,2031729,0.0-31.0,3,tonic G4,2024-04-30 12:07:05,82b5fab46a22c85f845190e7e39286c1,2.87.97.115,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36",WebKit,Chrome,124.0.0.0,Windows,10.0,https://app.prolific.com/,"el-GR,el;q=0.9",a237ah,,survey,,,,,,,,"[0,1,2]"
30165,"{""PracticeHours"":""Under 30 minutes"",""TrainingYears"":""None at all"",""TrainingType"":""I taught myself"",""Expertise"":""Beginner"",""NonWesternTraining"":""No""}",survey-multi-choice,138,2061904,0.0-32.0,3,tonic G4,2024-04-30 12:07:05,82b5fab46a22c85f845190e7e39286c1,2.87.97.115,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36",WebKit,Chrome,124.0.0.0,Windows,10.0,https://app.prolific.com/,"el-GR,el;q=0.9",a237ah,,survey,,,,,,,,"[0,1,2,3,4]"
9018,"{""TrainingStart"":""10-15""}",survey-multi-choice,139,2070932,0.0-33.0,3,tonic G4,2024-04-30 12:07:05,82b5fab46a22c85f845190e7e39286c1,2.87.97.115,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36",WebKit,Chrome,124.0.0.0,Windows,10.0,https://app.prolific.com/,"el-GR,el;q=0.9",a237ah,,survey,,,,,,,,[0]
23972,0,html-button-response,140,2094922,0.0-34.0,3,tonic G4,2024-04-30 12:07:05,82b5fab46a22c85f845190e7e39286c1,2.87.97.115,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36",WebKit,Chrome,124.0.0.0,Windows,10.0,https://app.prolific.com/,"el-GR,el;q=0.9",a237ah,"You have reached the end of the experiment. Your completion code is <b>C1AWH3EX</b>.
    <p>For questions or concerns, please write to <b>haiqin.zhang@ens.psl.eu.</b></p>
    Thank you for your participation!
  ",,,,,,,,,
6026,"{""prolific_id"":""609c1037e6c696620986cc20""}",survey-html-form,0,6029,0.0-0.0,2,tonic G4,2024-04-30 12:06:15,82b5fab46a22c85f845190e7e39286c1,5.203.183.121,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36",WebKit,Chrome,124.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.5",tuyp2m,,,,,,,,,,
8062, ,html-keyboard-response,1,14092,0.0-1.0,2,tonic G4,2024-04-30 12:06:15,82b5fab46a22c85f845190e7e39286c1,5.203.183.121,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36",WebKit,Chrome,124.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.5",tuyp2m,"
    <p>Please complete the experiment in a quiet place.
      We highly recommend using headphones.</p>

    </p align = 'justify'> <b>Press the space bar to proceed.</b> </p>",,,,,,,,,
1775, ,html-keyboard-response,2,15868,0.0-2.0,2,tonic G4,2024-04-30 12:06:15,82b5fab46a22c85f845190e7e39286c1,5.203.183.121,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36",WebKit,Chrome,124.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.5",tuyp2m,"
    <p>A series of soundchecks will now be played to help you adjust the volume
      to a comfortable level. </p>

    </p align = 'justify'> <b>Press the space bar to proceed.</b> </p>",,,,,,,,,
5811,0,audio-button-response,3,22487,0.0-3.0-0.0,2,tonic G4,2024-04-30 12:06:15,82b5fab46a22c85f845190e7e39286c1,5.203.183.121,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36",WebKit,Chrome,124.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.5",tuyp2m,grammatical_1.mp3,,,,,,,,,
5261,0,audio-button-response,4,27751,0.0-3.1-0.1,2,tonic G4,2024-04-30 12:06:15,82b5fab46a22c85f845190e7e39286c1,5.203.183.121,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36",WebKit,Chrome,124.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.5",tuyp2m,grammatical_1.mp3,,,,,,,,,
1709,1,audio-button-response,5,29454,0.0-3.2-0.2,2,tonic G4,2024-04-30 12:06:15,82b5fab46a22c85f845190e7e39286c1,5.203.183.121,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36",WebKit,Chrome,124.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.5",tuyp2m,grammatical_1.mp3,,,,,,,,,
7095, ,html-keyboard-response,6,36550,0.0-4.0,2,tonic G4,2024-04-30 12:06:15,82b5fab46a22c85f845190e7e39286c1,5.203.183.121,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36",WebKit,Chrome,124.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.5",tuyp2m,"<p width = 300 px>
    You will now hear two melodies in succession. 
    The notes in each melody are the same, but there is an accent on one note for one of the melodies. 
    <b>Listen for which melody has the accent.</b>
    </p>
    
    Press the space bar to continue.",,,,,,,,,
2199, ,html-keyboard-response,7,38749,0.0-5.0,2,tonic G4,2024-04-30 12:06:15,82b5fab46a22c85f845190e7e39286c1,5.203.183.121,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36",WebKit,Chrome,124.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.5",tuyp2m,"<p width = 300 px>
    <b>You must score at least 2/3 to proceed with the experiment.</b>
    </p>
    
    Press the space bar to continue.",,,,,,,,,
6552,1,audio-button-response,8,45753,0.0-6.0,2,tonic G4,2024-04-30 12:06:15,82b5fab46a22c85f845190e7e39286c1,5.203.183.121,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36",WebKit,Chrome,124.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.5",tuyp2m,fc_accents_32_1.mp3,soundcheck,true,,,,,,,
1421, ,html-keyboard-response,9,47174,0.0-7.0,2,tonic G4,2024-04-30 12:06:15,82b5fab46a22c85f845190e7e39286c1,5.203.183.121,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36",WebKit,Chrome,124.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.5",tuyp2m,<p>Correct!</p> Press the space bar to continue.,,,,,,,,,
5971,0,audio-button-response,10,53613,0.0-8.0,2,tonic G4,2024-04-30 12:06:15,82b5fab46a22c85f845190e7e39286c1,5.203.183.121,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36",WebKit,Chrome,124.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.5",tuyp2m,fc_accents_56_4.mp3,soundcheck,false,,,,,,,
1441, ,html-keyboard-response,11,55054,0.0-9.0,2,tonic G4,2024-04-30 12:06:15,82b5fab46a22c85f845190e7e39286c1,5.203.183.121,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36",WebKit,Chrome,124.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.5",tuyp2m,<p>Incorrect.</p> Press the space bar to continue.,,,,,,,,,
5501,1,audio-button-response,12,61060,0.0-10.0,2,tonic G4,2024-04-30 12:06:15,82b5fab46a22c85f845190e7e39286c1,5.203.183.121,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36",WebKit,Chrome,124.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.5",tuyp2m,fc_accents_54_4.mp3,soundcheck,true,,,,,,,
1180, ,html-keyboard-response,13,62241,0.0-11.0,2,tonic G4,2024-04-30 12:06:15,82b5fab46a22c85f845190e7e39286c1,5.203.183.121,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36",WebKit,Chrome,124.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.5",tuyp2m,<p>Correct!</p> Press the space bar to continue.,,,,,,,,,
5124, ,html-keyboard-response,14,67366,0.0-12.0,2,tonic G4,2024-04-30 12:06:15,82b5fab46a22c85f845190e7e39286c1,5.203.183.121,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36",WebKit,Chrome,124.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.5",tuyp2m,"If you got <b>less than 2/3</b> of the previous soundcheck questions correct, <b>we unfortunately cannot use your data or pay you</b>. Please exit the experiment now.
    
    <p>If you got <b>more than 2/3</b> correct, press the space bar to continue</p>.",,,,,,,,,
10755, ,html-keyboard-response,15,78122,0.0-13.0,2,tonic G4,2024-04-30 12:06:15,82b5fab46a22c85f845190e7e39286c1,5.203.183.121,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36",WebKit,Chrome,124.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.5",tuyp2m,"<p>Please listen carefully to the following set of melodies. 
      You will occassionally be asked some basic questions about some of the melodies to check your attention level. </p>
    <p><b>Press the space bar to continue.</b></p>",,,,,,,,,
2799, ,html-keyboard-response,16,80921,0.0-14.0,2,tonic G4,2024-04-30 12:06:15,82b5fab46a22c85f845190e7e39286c1,5.203.183.121,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36",WebKit,Chrome,124.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.5",tuyp2m,"<p>The attention questions vary in difficulty, but you must get at least some questions correct for us to pay you.</p>
    <p><b>Press the space bar to continue.</b></p>",,,,,,,,,
1473, ,html-keyboard-response,17,82396,0.0-15.0,2,tonic G4,2024-04-30 12:06:15,82b5fab46a22c85f845190e7e39286c1,5.203.183.121,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36",WebKit,Chrome,124.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.5",tuyp2m,"
    This part of the experiment should take <b>15-20 minutes</b>. 
    <p><b>Press the space bar to begin.</b></p>",,,,,,,,,
8240,1,audio-button-response,18,91170,0.0-16.0-0.0,2,tonic G4,2024-04-30 12:06:15,82b5fab46a22c85f845190e7e39286c1,5.203.183.121,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36",WebKit,Chrome,124.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.5",tuyp2m,attn_length_easy_1.mp3,exposure,true,attncheck,,,,,,
7840,1,audio-button-response,19,99005,0.0-16.0-1.0,2,tonic G4,2024-04-30 12:06:15,82b5fab46a22c85f845190e7e39286c1,5.203.183.121,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36",WebKit,Chrome,124.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.5",tuyp2m,attn_length_easy_1.mp3,exposure,true,attncheck,,,,,,
null,null,audio-keyboard-response,20,122684,0.0-16.0-2.0,2,tonic G4,2024-04-30 12:06:15,82b5fab46a22c85f845190e7e39286c1,5.203.183.121,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36",WebKit,Chrome,124.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.5",tuyp2m,"[""exposure_4s_26.mp3""]",exposure,,exp_noresponse,,,,,,
12400,0,audio-button-response,21,135606,0.0-16.0-3.0,2,tonic G4,2024-04-30 12:06:15,82b5fab46a22c85f845190e7e39286c1,5.203.183.121,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36",WebKit,Chrome,124.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.5",tuyp2m,attn_length_hard_1.mp3,exposure,false,attncheck,,,,,,
9051,1,audio-button-response,22,144659,0.0-16.0-4.0,2,tonic G4,2024-04-30 12:06:15,82b5fab46a22c85f845190e7e39286c1,5.203.183.121,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36",WebKit,Chrome,124.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.5",tuyp2m,attn_length_easy_1.mp3,exposure,true,attncheck,,,,,,
null,null,audio-keyboard-response,23,168345,0.0-16.0-5.0,2,tonic G4,2024-04-30 12:06:15,82b5fab46a22c85f845190e7e39286c1,5.203.183.121,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36",WebKit,Chrome,124.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.5",tuyp2m,"[""exposure_4s_10.mp3""]",exposure,,exp_noresponse,,,,,,
null,null,audio-keyboard-response,24,192139,0.0-16.0-6.0,2,tonic G4,2024-04-30 12:06:15,82b5fab46a22c85f845190e7e39286c1,5.203.183.121,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36",WebKit,Chrome,124.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.5",tuyp2m,"[""exposure_4s_18.mp3""]",exposure,,exp_noresponse,,,,,,
null,null,audio-keyboard-response,25,215911,0.0-16.0-7.0,2,tonic G4,2024-04-30 12:06:15,82b5fab46a22c85f845190e7e39286c1,5.203.183.121,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36",WebKit,Chrome,124.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.5",tuyp2m,"[""exposure_4s_4.mp3""]",exposure,,exp_noresponse,,,,,,
9981,6,audio-slider-response,26,226343,0.0-16.0-8.0,2,tonic G4,2024-04-30 12:06:15,82b5fab46a22c85f845190e7e39286c1,5.203.183.121,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36",WebKit,Chrome,124.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.5",tuyp2m,"[""grammatical_7.mp3""]",exposure,,exp_liking,4,,,,,
null,null,audio-keyboard-response,27,250307,0.0-16.0-9.0,2,tonic G4,2024-04-30 12:06:15,82b5fab46a22c85f845190e7e39286c1,5.203.183.121,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36",WebKit,Chrome,124.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.5",tuyp2m,"[""exposure_4s_44.mp3""]",exposure,,exp_noresponse,,,,,,
null,null,audio-keyboard-response,28,273309,0.0-16.0-10.0,2,tonic G4,2024-04-30 12:06:15,82b5fab46a22c85f845190e7e39286c1,5.203.183.121,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36",WebKit,Chrome,124.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.5",tuyp2m,"[""exposure_4s_26.mp3""]",exposure,,exp_noresponse,,,,,,
null,null,audio-keyboard-response,29,297140,0.0-16.0-11.0,2,tonic G4,2024-04-30 12:06:15,82b5fab46a22c85f845190e7e39286c1,5.203.183.121,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36",WebKit,Chrome,124.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.5",tuyp2m,"[""exposure_4s_41.mp3""]",exposure,,exp_noresponse,,,,,,
null,null,audio-keyboard-response,30,321014,0.0-16.0-12.0,2,tonic G4,2024-04-30 12:06:15,82b5fab46a22c85f845190e7e39286c1,5.203.183.121,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36",WebKit,Chrome,124.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.5",tuyp2m,"[""exposure_4s_12.mp3""]",exposure,,exp_noresponse,,,,,,
8029,1,audio-button-response,31,329575,0.0-16.0-13.0,2,tonic G4,2024-04-30 12:06:15,82b5fab46a22c85f845190e7e39286c1,5.203.183.121,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36",WebKit,Chrome,124.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.5",tuyp2m,attn_length_int_1.mp3,exposure,true,attncheck,,,,,,
null,null,audio-keyboard-response,32,353358,0.0-16.0-14.0,2,tonic G4,2024-04-30 12:06:15,82b5fab46a22c85f845190e7e39286c1,5.203.183.121,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36",WebKit,Chrome,124.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.5",tuyp2m,"[""exposure_4s_3.mp3""]",exposure,,exp_noresponse,,,,,,
null,null,audio-keyboard-response,33,376937,0.0-16.0-15.0,2,tonic G4,2024-04-30 12:06:15,82b5fab46a22c85f845190e7e39286c1,5.203.183.121,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36",WebKit,Chrome,124.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.5",tuyp2m,"[""exposure_4s_11.mp3""]",exposure,,exp_noresponse,,,,,,
null,null,audio-keyboard-response,34,401006,0.0-16.0-16.0,2,tonic G4,2024-04-30 12:06:15,82b5fab46a22c85f845190e7e39286c1,5.203.183.121,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36",WebKit,Chrome,124.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.5",tuyp2m,"[""exposure_4s_19.mp3""]",exposure,,exp_noresponse,,,,,,
7709,1,audio-button-response,35,408723,0.0-16.0-17.0,2,tonic G4,2024-04-30 12:06:15,82b5fab46a22c85f845190e7e39286c1,5.203.183.121,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36",WebKit,Chrome,124.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.5",tuyp2m,attn_length_easy_1.mp3,exposure,true,attncheck,,,,,,
null,null,audio-keyboard-response,36,432382,0.0-16.0-18.0,2,tonic G4,2024-04-30 12:06:15,82b5fab46a22c85f845190e7e39286c1,5.203.183.121,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36",WebKit,Chrome,124.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.5",tuyp2m,"[""exposure_4s_35.mp3""]",exposure,,exp_noresponse,,,,,,
null,null,audio-keyboard-response,37,456465,0.0-16.0-19.0,2,tonic G4,2024-04-30 12:06:15,82b5fab46a22c85f845190e7e39286c1,5.203.183.121,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36",WebKit,Chrome,124.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.5",tuyp2m,"[""exposure_4s_16.mp3""]",exposure,,exp_noresponse,,,,,,
9629,1,audio-button-response,38,466098,0.0-16.0-20.0,2,tonic G4,2024-04-30 12:06:15,82b5fab46a22c85f845190e7e39286c1,5.203.183.121,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36",WebKit,Chrome,124.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.5",tuyp2m,attn_length_easy_1.mp3,exposure,true,attncheck,,,,,,
